transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T2246725,2023-07-04T20:44:31.986583,ACC361982,ACC119400,101.59,payment,entertainment,Toronto,mobile,False,,3407.3348404619446,-0.16,16,0.97,ACH,205.64.72.182,D8079272
T2246768,2023-01-02T06:17:58.349222,ACC459276,ACC702606,235.78,payment,restaurant,London,pos,False,,-4199.199129166666,0.36,7,0.69,card,79.255.248.85,D6809865
T2246817,2023-06-29T11:56:27.933173,ACC483791,ACC449982,5.44,payment,online,Tokyo,atm,False,,-1666.547384985,-0.07,12,0.78,UPI,110.159.195.77,D1720471
T2246838,2023-02-18T09:07:20.237976,ACC813536,ACC247829,27.23,transfer,entertainment,New York,mobile,True,card_not_present,263.2176386852778,-0.4,20,0.7,UPI,226.103.203.47,D8362170
T2246895,2023-11-30T21:51:00.696273,ACC214725,ACC570959,0.01,withdrawal,entertainment,Tokyo,mobile,False,,888.3175619805555,-0.05,20,0.37,card,55.174.110.97,D7491591
T2246940,2023-03-03T03:41:04.348977,ACC711840,ACC541851,326.59,withdrawal,travel,New York,web,False,,-3719.7590673066666,-0.06,12,0.15,ACH,210.180.143.198,D9760050
T2246996,2023-07-08T01:59:16.548468,ACC867110,ACC124004,318.14,withdrawal,other,Singapore,atm,False,,3699.9479173275,0.44,4,0.53,card,250.161.67.109,D1172175
T2247005,2023-11-10T12:08:18.466159,ACC208402,ACC716092,319.16,withdrawal,grocery,New York,mobile,False,,5105.865111203056,-0.47,15,0.43,ACH,198.21.35.54,D7673823
T2247056,2023-02-16T02:42:56.742880,ACC406650,ACC446865,309.26,deposit,restaurant,London,pos,False,,230.61533706972224,1.06,13,0.79,ACH,224.147.214.56,D9941266
T2247059,2023-09-03T08:06:52.367963,ACC784064,ACC124467,24.59,transfer,travel,Toronto,pos,False,,1265.7058086927777,0.74,11,0.71,card,196.240.172.24,D9149354
T2247085,2023-11-04T17:00:34.365981,ACC311111,ACC808033,1648.19,deposit,retail,Sydney,mobile,False,,3302.3665130744444,0.33,17,0.83,UPI,253.100.183.196,D3401969
T2247146,2023-08-04T07:02:56.751401,ACC798643,ACC382452,59.66,withdrawal,retail,Singapore,atm,False,,3087.0655072622226,0.98,18,0.53,wire_transfer,39.103.81.13,D1757259
T2247247,2023-11-12T12:19:44.673926,ACC762914,ACC753240,561.51,deposit,restaurant,Tokyo,web,False,,,1.28,13,0.98,wire_transfer,45.120.192.101,D6721316
T2247314,2023-09-07T00:20:45.852282,ACC884497,ACC127220,4.57,payment,other,Toronto,mobile,False,,-1192.8316165600002,1.63,20,0.0,UPI,225.75.129.238,D9179798
T2247331,2023-01-14T01:53:34.416012,ACC824706,ACC749115,22.1,transfer,retail,Tokyo,mobile,False,,-6274.1294018983335,1.95,6,0.4,UPI,245.111.35.173,D9598809
T2247388,2023-09-09T12:03:48.199836,ACC190993,ACC478449,38.75,payment,online,Singapore,pos,True,card_not_present,96.25045130083332,-0.06,11,0.82,card,59.3.143.179,D8875057
T2247409,2023-02-17T15:48:26.200994,ACC214838,ACC800141,869.85,deposit,entertainment,Dubai,mobile,False,,-1045.3803676658333,0.46,19,0.72,wire_transfer,163.105.227.231,D8964752
T2247434,2023-11-23T15:22:21.305472,ACC860687,ACC494832,17.64,payment,grocery,London,mobile,False,,5521.980028856667,-0.52,14,0.74,wire_transfer,254.90.195.30,D4233117
T2247437,2023-04-07T09:53:05.113600,ACC788885,ACC157919,303.63,withdrawal,online,New York,mobile,False,,,-0.22,9,0.4,card,155.131.77.84,D2587878
T2247507,2023-10-18T03:25:38.868182,ACC208498,ACC754364,253.68,payment,entertainment,Toronto,web,False,,1260.5789970086112,0.73,17,0.34,ACH,108.236.209.13,D2351544
T2247530,2023-01-18T12:24:56.474342,ACC656142,ACC625501,31.13,transfer,restaurant,Singapore,pos,False,,-773.2362215183334,0.47,15,0.3,ACH,85.20.165.59,D3635090
T2247537,2023-03-28T22:57:48.107442,ACC457121,ACC562525,21.92,transfer,grocery,Dubai,web,False,,-5080.110081810556,0.01,5,0.35,card,140.69.196.151,D2217815
T2247558,2023-08-28T02:09:35.741731,ACC662163,ACC288485,1159.22,deposit,grocery,Singapore,mobile,False,,-1737.946439311389,1.84,5,0.83,card,126.121.82.125,D1210115
T2247566,2023-05-07T22:31:08.970379,ACC240211,ACC698598,35.12,transfer,grocery,Toronto,atm,False,,905.5894333913889,-2.2,7,0.5,wire_transfer,39.27.22.249,D4981662
T2247588,2023-02-28T08:31:13.382769,ACC708094,ACC683841,643.47,withdrawal,retail,Dubai,mobile,False,,,1.05,1,0.91,card,127.24.242.88,D1302873
T2247598,2023-04-29T00:48:40.311249,ACC719149,ACC137505,231.11,payment,grocery,Singapore,web,False,,-5931.129733796389,-0.45,15,0.82,ACH,70.163.248.42,D2400210
T2247646,2023-01-24T11:33:37.424255,ACC453878,ACC526013,643.37,deposit,utilities,Tokyo,pos,False,,-883.0866915252777,-0.09,20,0.88,card,176.165.240.102,D2306738
T2247661,2023-07-29T19:29:22.171711,ACC988817,ACC905308,478.63,withdrawal,entertainment,Berlin,mobile,False,,-2470.257656708889,1.02,7,0.53,card,97.171.112.0,D3761730
T2247686,2023-08-12T12:27:42.428367,ACC878023,ACC813545,704.9,withdrawal,travel,Singapore,atm,False,,-1026.1223681274998,-0.62,8,0.46,UPI,75.237.107.142,D8983024
T2247720,2023-09-23T15:58:49.347216,ACC830818,ACC214411,5.1,transfer,entertainment,Berlin,web,False,,4732.621687054722,-0.61,5,0.78,ACH,239.32.152.93,D5697889
T2247738,2023-11-17T17:20:18.890814,ACC207460,ACC629269,6.0,transfer,restaurant,Tokyo,pos,False,,3311.8786662577777,0.19,7,0.79,UPI,117.126.157.183,D1889369
T2247850,2023-09-07T09:11:30.893875,ACC183053,ACC394498,21.33,transfer,grocery,Berlin,pos,False,,2244.6703200722222,0.51,20,0.88,UPI,132.238.21.31,D4702782
T2247894,2023-09-15T20:05:02.666755,ACC365043,ACC895560,73.8,withdrawal,other,Berlin,mobile,False,,5749.922987096389,2.47,15,0.94,wire_transfer,186.243.242.235,D9726246
T2247896,2023-07-25T12:36:56.862867,ACC204588,ACC306540,1282.21,deposit,grocery,Berlin,atm,False,,3067.6510088336113,1.14,7,0.99,wire_transfer,80.19.180.24,D8855667
T2247930,2023-08-06T09:34:26.571752,ACC786106,ACC937910,1370.98,deposit,other,Sydney,web,False,,,-2.02,2,0.49,wire_transfer,61.167.209.11,D6996881
T2247965,2023-05-27T02:14:50.867690,ACC157409,ACC164462,53.0,transfer,restaurant,Sydney,web,False,,-2530.394252202222,0.21,9,0.7,wire_transfer,195.174.157.119,D1549115
T2248049,2023-02-27T14:47:36.498466,ACC705348,ACC822811,190.6,withdrawal,online,Dubai,atm,False,,-6829.914997731945,-1.24,12,0.44,card,146.249.154.78,D9126072
T2248056,2023-05-17T18:41:23.819108,ACC319653,ACC773248,1164.35,deposit,retail,Sydney,atm,False,,-3712.3680149250004,1.12,19,0.38,ACH,222.7.216.172,D7557695
T2248116,2023-07-26T16:24:54.865858,ACC429572,ACC752984,253.83,withdrawal,restaurant,Singapore,web,False,,-427.5067120447222,-0.8,6,0.54,UPI,124.226.65.212,D1666839
T2248130,2023-07-14T10:15:41.115254,ACC435118,ACC539996,1289.36,deposit,grocery,Tokyo,web,False,,-4087.6853712694447,-0.83,7,0.63,UPI,7.210.228.11,D2583775
T2248194,2023-04-03T11:58:18.530282,ACC459638,ACC153268,28.97,transfer,retail,Sydney,atm,False,,433.2728558519444,0.24,15,1.0,UPI,246.193.247.123,D3503637
T2248232,2023-04-12T11:28:33.055730,ACC663424,ACC801449,15.15,transfer,travel,New York,mobile,False,,-1861.9389488777776,-0.55,11,0.81,wire_transfer,148.88.102.110,D3125101
T2248302,2023-10-15T08:47:49.562029,ACC976486,ACC980940,1189.62,deposit,online,Berlin,pos,False,,,1.22,2,0.56,card,152.71.145.176,D2337295
T2248352,2023-12-05T23:29:27.762657,ACC164087,ACC662861,1144.29,deposit,utilities,New York,atm,False,,5296.1931211413885,-0.06,3,0.99,UPI,39.229.146.76,D3244384
T2248473,2023-07-29T07:35:08.696980,ACC351744,ACC794284,689.77,deposit,grocery,Toronto,mobile,False,,-1477.920441259722,1.16,4,0.42,UPI,120.172.35.118,D4099226
T2248654,2023-08-08T19:50:51.984740,ACC290300,ACC888430,816.5,deposit,retail,Dubai,pos,False,,-3128.335712586389,0.24,8,0.77,UPI,134.169.169.160,D3679559
T2248659,2023-09-18T08:30:52.110235,ACC715996,ACC670810,263.71,withdrawal,travel,Sydney,web,False,,-415.4871618305555,1.08,18,0.96,UPI,38.100.30.159,D5849410
T2248711,2023-01-24T13:33:21.639378,ACC155691,ACC603421,15.19,transfer,restaurant,Dubai,mobile,False,,-2825.665435536111,0.41,20,0.08,ACH,82.245.150.4,D5738835
T2248749,2023-12-17T02:41:37.195050,ACC443604,ACC566140,206.57,transfer,restaurant,New York,mobile,False,,878.9618398363888,-0.65,20,0.43,UPI,120.89.46.186,D1114428
T2248758,2023-04-08T20:32:52.159983,ACC987651,ACC503321,1083.0,deposit,travel,Dubai,pos,False,,-2146.871794101389,-0.01,11,0.15,ACH,175.48.85.198,D3731410
T2248760,2023-10-20T18:13:23.471811,ACC888835,ACC586170,76.71,payment,online,New York,pos,False,,1854.3179522013888,-0.26,6,0.41,wire_transfer,93.174.35.176,D7204776
T2248798,2023-01-28T09:26:59.469612,ACC371708,ACC100906,146.45,withdrawal,travel,Singapore,atm,False,,-1556.7007031827777,-0.04,2,0.21,wire_transfer,73.196.36.162,D2988441
T2248807,2023-05-08T08:27:45.150644,ACC712819,ACC278853,371.87,withdrawal,online,Tokyo,atm,False,,-582.8921396341666,-2.03,19,0.78,ACH,134.96.179.203,D9187052
T2248819,2023-12-16T01:36:13.734726,ACC801646,ACC769472,1040.53,deposit,restaurant,Singapore,web,False,,-256.9917576580555,0.38,10,0.67,UPI,253.36.184.123,D3390868
T2248829,2023-02-20T17:17:21.299116,ACC770264,ACC759067,1416.24,deposit,restaurant,Sydney,web,False,,,1.63,8,0.28,card,197.164.128.236,D1630455
T2248842,2023-08-15T13:12:41.538583,ACC771571,ACC562785,786.56,withdrawal,online,Tokyo,pos,False,,4396.0883063491665,0.18,1,0.45,UPI,162.167.229.242,D3479553
T2248845,2023-05-27T22:53:25.164700,ACC149860,ACC910298,18.72,transfer,utilities,Singapore,atm,False,,1226.0711596825,0.02,13,0.4,ACH,31.182.11.186,D9664939
T2248846,2023-10-09T21:40:16.569179,ACC128148,ACC368765,148.34,withdrawal,grocery,Toronto,pos,False,,2070.3328977583333,-1.5,10,0.15,card,113.92.95.48,D1405532
T2248852,2023-10-20T18:48:16.176667,ACC102815,ACC796282,1330.87,deposit,retail,Singapore,web,False,,-566.6514978405556,0.96,13,0.83,wire_transfer,208.15.2.5,D5109024
T2248927,2023-03-24T16:23:55.629727,ACC650107,ACC419352,1044.98,deposit,other,Sydney,mobile,False,,-561.2221273788889,0.07,20,0.53,wire_transfer,132.104.240.75,D4950285
T2248929,2023-03-09T01:18:48.501370,ACC504895,ACC129086,471.59,withdrawal,other,Dubai,web,False,,-5026.192976240278,-1.73,3,0.19,ACH,50.165.238.83,D7707248
T2248960,2023-04-23T16:10:13.467553,ACC843896,ACC712786,23.57,payment,travel,London,atm,False,,-2138.128660462222,-0.77,20,0.84,card,150.24.41.97,D7779099
T2248986,2023-05-09T20:31:24.025945,ACC477202,ACC660095,1099.83,deposit,retail,Berlin,pos,False,,1638.9595249797223,1.83,15,0.18,wire_transfer,80.253.80.67,D3244513
T2248996,2023-10-13T15:16:22.679442,ACC687948,ACC924068,274.41,withdrawal,online,Berlin,mobile,False,,,0.41,18,0.5,wire_transfer,174.217.240.80,D4575035
T2249023,2023-06-07T05:58:15.438273,ACC374856,ACC931844,156.46,withdrawal,other,Tokyo,web,False,,-3504.355615846389,0.21,15,0.49,ACH,176.177.223.143,D5260280
T2249053,2023-10-28T09:15:10.229525,ACC583194,ACC852547,400.84,deposit,online,Toronto,mobile,False,,4997.478861974167,-1.28,15,0.21,UPI,165.113.98.244,D4189363
T2249056,2023-11-16T15:55:11.634904,ACC923018,ACC800839,38.76,payment,grocery,Sydney,pos,True,card_not_present,6053.754595892499,1.17,6,0.79,UPI,76.216.81.84,D7481024
T2249057,2023-12-14T00:20:37.714702,ACC105841,ACC351345,901.43,deposit,other,Berlin,pos,False,,4892.207794422223,-1.33,4,0.06,card,253.199.217.5,D1317506
T2249108,2023-11-04T14:20:08.679546,ACC711918,ACC469014,1910.31,deposit,entertainment,Singapore,web,False,,6193.267804035,-0.91,17,0.07,UPI,85.159.127.15,D5390761
T2249172,2023-09-17T11:25:38.398704,ACC904977,ACC953181,690.4,deposit,grocery,Sydney,web,False,,1719.7637843525001,1.24,12,0.0,card,123.160.170.29,D9506153
T2249231,2023-09-13T18:09:03.982886,ACC105950,ACC722900,21.89,transfer,online,Singapore,web,False,,-1177.0983520708335,0.54,7,0.7,ACH,242.97.24.144,D9271511
T2249371,2023-05-16T09:26:13.741324,ACC195551,ACC955739,985.41,deposit,retail,Berlin,atm,False,,,-1.03,6,0.61,UPI,99.134.102.122,D9872300
T2249374,2023-04-07T01:38:44.283862,ACC849391,ACC424501,1400.1,deposit,restaurant,London,web,False,,-3208.265515307778,0.16,17,0.8,ACH,41.7.219.0,D5435767
T2249543,2023-11-25T13:02:00.898979,ACC491915,ACC752324,44.28,transfer,utilities,Berlin,web,False,,6236.37364125,0.57,13,0.04,wire_transfer,106.221.5.63,D1966893
T2249574,2023-11-08T07:23:20.077393,ACC317190,ACC860286,40.75,transfer,utilities,New York,mobile,True,card_not_present,6732.038304614167,0.59,1,0.3,card,15.224.35.237,D1045912
T2249587,2023-06-16T21:49:50.472774,ACC941686,ACC386783,9.44,payment,retail,London,atm,False,,-101.11482905722221,-1.92,11,0.81,card,159.178.3.199,D2562042
T2249608,2023-04-03T05:51:40.004245,ACC602765,ACC774473,62.53,payment,grocery,Toronto,web,False,,1546.7509386633335,0.37,11,0.81,UPI,170.114.212.16,D9593805
T2249626,2023-09-15T14:50:28.448348,ACC980783,ACC442821,1289.56,deposit,grocery,Berlin,atm,False,,-2056.6077372777777,-0.26,5,0.04,wire_transfer,63.105.79.181,D7035780
T2249661,2023-07-29T20:16:35.491589,ACC656172,ACC513757,86.37,payment,entertainment,Singapore,mobile,False,,-387.51552393027777,0.84,10,0.43,ACH,209.21.183.40,D9837296
T2249737,2023-05-03T02:19:27.568893,ACC554086,ACC492590,1028.86,deposit,retail,Tokyo,atm,False,,-5668.264372525556,1.45,14,0.48,UPI,33.237.214.65,D4824707
T2249798,2023-08-07T05:58:17.201379,ACC681002,ACC796165,1438.71,deposit,travel,Singapore,web,False,,2135.9048872625,-0.37,20,0.02,wire_transfer,224.231.243.36,D1173561
T2249800,2023-04-20T21:57:01.987769,ACC880625,ACC899758,1122.61,deposit,other,Dubai,atm,False,,-5550.858741730834,-0.16,1,0.84,wire_transfer,96.192.161.109,D1191184
T2249882,2023-11-16T17:20:31.900984,ACC640105,ACC676171,348.12,withdrawal,utilities,Singapore,pos,False,,2982.363336000278,-0.53,6,0.64,card,239.115.118.116,D3710112
T2249886,2023-05-09T13:55:24.673820,ACC614342,ACC745915,25.96,payment,retail,Dubai,mobile,False,,-4189.493846025834,-0.2,19,0.96,ACH,9.74.50.152,D3790687
T2249926,2023-08-17T11:41:57.507224,ACC649493,ACC979026,504.7,deposit,online,Sydney,mobile,False,,1844.529109016111,0.77,7,0.45,wire_transfer,107.19.225.162,D1290084
T2249963,2023-01-13T09:45:51.624775,ACC433882,ACC977065,1815.57,deposit,grocery,Sydney,atm,False,,-369.08906335222224,0.63,11,0.72,UPI,107.138.184.175,D2858447
T2250009,2023-12-06T04:24:48.841961,ACC494036,ACC691955,695.09,deposit,entertainment,Toronto,atm,False,,,-0.24,2,0.53,ACH,72.145.70.64,D9010542
T2250039,2023-06-24T22:55:47.781982,ACC881316,ACC342123,735.96,deposit,other,Tokyo,pos,False,,2539.6037846158333,-0.38,20,0.1,wire_transfer,105.105.204.233,D1624253
T2250078,2023-06-19T03:05:11.762320,ACC864581,ACC868891,20.97,transfer,entertainment,Dubai,web,False,,736.5176216944444,-0.1,10,0.28,ACH,8.101.115.32,D5271573
T2250079,2023-01-05T11:42:43.219129,ACC805539,ACC261038,24.0,transfer,retail,Singapore,web,False,,-5856.2684806175,0.3,1,0.26,UPI,92.253.11.27,D6712028
T2250113,2023-05-27T04:55:51.245818,ACC137844,ACC639759,273.7,withdrawal,other,Singapore,pos,False,,-3014.4107790499997,-0.72,10,0.22,card,168.148.67.55,D5131955
T2250181,2023-12-02T04:13:47.118066,ACC700239,ACC333132,1423.99,deposit,restaurant,Dubai,mobile,False,,1462.8053688974999,-0.63,19,0.02,ACH,204.35.250.141,D6176112
T2250199,2023-10-04T05:01:49.419333,ACC577197,ACC981832,1859.01,deposit,grocery,Sydney,mobile,False,,3520.9416437122222,0.61,9,0.04,wire_transfer,91.33.26.240,D9319607
T2250227,2023-04-16T21:42:02.179799,ACC820140,ACC109505,393.53,deposit,other,Sydney,pos,False,,-5865.156311475833,-0.14,8,0.83,wire_transfer,160.65.31.17,D3079842
T2250249,2023-03-20T12:47:26.415868,ACC998402,ACC738643,433.71,deposit,other,Singapore,web,False,,-1129.2228050066667,0.58,5,0.52,ACH,62.210.91.156,D1933411
T2250279,2023-02-08T06:40:43.005137,ACC559845,ACC990449,29.25,withdrawal,grocery,Dubai,atm,False,,-5315.236191811112,-1.3,14,0.77,UPI,8.45.150.178,D4799626
T2250280,2023-02-06T06:51:33.134927,ACC103871,ACC457140,18.6,transfer,utilities,Berlin,mobile,False,,-777.0128341077777,-0.21,9,0.99,wire_transfer,111.53.80.129,D8758990
T2250370,2023-09-08T20:56:55.494762,ACC250577,ACC145944,0.01,withdrawal,entertainment,Singapore,pos,False,,805.2423135183334,1.05,10,0.18,ACH,192.176.86.100,D4781860
T2250377,2023-06-18T00:29:34.685835,ACC393662,ACC576898,2.63,payment,online,London,pos,False,,228.17533214916665,1.44,9,0.0,UPI,213.180.230.142,D2473637
T2250391,2023-06-11T18:31:21.919833,ACC563241,ACC603008,23.91,payment,other,New York,mobile,False,,-2504.6288157119448,-0.64,14,0.43,UPI,253.240.57.181,D6064203
T2250413,2023-06-12T21:35:54.664078,ACC732748,ACC206974,72.68,withdrawal,other,Singapore,mobile,False,,-2946.1724264775,0.28,15,0.13,card,7.28.204.14,D5407109
T2250419,2023-05-19T10:37:58.471815,ACC301799,ACC386250,9.15,transfer,restaurant,New York,web,False,,1201.5800106497222,0.08,13,0.33,card,231.118.62.152,D4472679
T2250439,2023-03-20T20:21:58.795687,ACC202716,ACC973772,1260.35,deposit,travel,Berlin,web,False,,-3620.2760879866664,-2.41,19,0.73,UPI,192.158.104.78,D3655741
T2250445,2023-10-09T10:31:43.864919,ACC694339,ACC518196,335.2,withdrawal,travel,London,pos,False,,5839.800725732222,-0.23,17,0.25,wire_transfer,172.126.10.105,D4218702
T2250531,2023-11-09T13:28:43.972706,ACC269416,ACC946438,16.83,payment,restaurant,Toronto,mobile,False,,6172.382535429167,0.31,2,0.91,ACH,201.208.7.145,D4708109
T2250592,2023-10-09T19:21:32.743453,ACC102654,ACC875810,60.5,payment,entertainment,Dubai,pos,False,,4709.485514983333,-0.38,17,0.02,ACH,55.206.106.67,D1219173
T2250661,2023-08-11T17:24:06.049896,ACC199510,ACC945242,38.93,transfer,travel,Sydney,web,True,card_not_present,1432.644914011111,-0.18,19,0.68,ACH,76.7.231.208,D2851806
T2250669,2023-03-28T20:54:31.448842,ACC138381,ACC973800,19.28,payment,travel,Tokyo,web,False,,-4047.3755292911114,-2.19,15,0.76,UPI,110.198.46.164,D6569014
T2250718,2023-11-16T21:49:17.236974,ACC696990,ACC300212,812.72,withdrawal,retail,Berlin,atm,False,,-114.07556646916666,-0.29,5,0.08,wire_transfer,173.77.99.60,D4607624
T2250768,2023-06-21T02:47:16.339290,ACC806631,ACC460845,640.74,deposit,other,Singapore,atm,False,,3498.8404466252778,0.18,2,0.75,card,252.216.34.0,D6566405
T2250840,2023-04-04T21:08:34.387669,ACC435860,ACC937963,780.38,deposit,other,Berlin,pos,True,card_not_present,1593.0705078563888,0.42,1,0.39,card,30.173.235.29,D5448614
T2250856,2023-05-26T23:00:36.779347,ACC885466,ACC677601,20.02,payment,entertainment,New York,web,False,,-4297.459532254445,-1.43,15,0.91,UPI,102.156.199.203,D8045891
T2250952,2023-12-23T17:55:53.608239,ACC734655,ACC478613,13.36,withdrawal,other,Singapore,mobile,False,,2721.350028612222,0.74,13,0.34,wire_transfer,39.201.139.189,D5647029
T2251038,2023-10-02T21:11:06.313328,ACC583400,ACC903799,271.51,deposit,online,Tokyo,web,False,,6000.204644878889,1.18,11,0.64,card,69.172.243.71,D2654600
T2251121,2023-07-08T10:48:31.878176,ACC646010,ACC640632,229.09,withdrawal,online,Berlin,web,False,,-3463.426669366944,-0.1,19,0.59,ACH,155.136.87.48,D9100844
T2251220,2023-08-06T10:46:36.689047,ACC465942,ACC974245,1699.7,deposit,other,London,web,False,,3135.388253925,1.05,17,0.58,card,225.24.158.176,D2878892
T2251244,2023-10-03T23:57:52.049872,ACC546702,ACC514740,282.24,withdrawal,restaurant,Sydney,mobile,False,,-197.53795813638888,0.21,17,0.15,UPI,165.233.185.119,D2109557
T2251258,2023-12-13T20:45:27.156900,ACC128293,ACC290236,716.9,deposit,utilities,Singapore,mobile,False,,8094.682196743333,-0.79,18,0.89,card,132.159.149.32,D2317008
T2251294,2023-10-14T21:17:21.832590,ACC373891,ACC918938,181.27,payment,online,London,mobile,False,,312.0621483475,-0.44,19,0.72,wire_transfer,230.106.251.220,D4086041
T2251337,2023-05-09T06:40:42.333551,ACC841141,ACC915062,25.01,transfer,entertainment,Singapore,atm,False,,616.3640469999999,-0.66,9,0.99,UPI,219.140.199.209,D1470656
T2251381,2023-06-01T09:58:46.217536,ACC750651,ACC986004,1214.16,deposit,grocery,Singapore,web,False,,-272.54698303888887,1.06,10,0.2,UPI,67.240.37.119,D5289657
T2251412,2023-11-06T06:41:59.815208,ACC714152,ACC694168,33.68,payment,utilities,Toronto,atm,False,,,1.06,9,0.24,wire_transfer,78.202.140.129,D9449573
T2251462,2023-03-05T01:10:08.669271,ACC541780,ACC735817,68.36,transfer,travel,London,mobile,False,,-5781.80436058889,0.86,11,0.12,card,81.112.92.121,D3655361
T2251488,2023-05-09T15:37:52.418960,ACC897214,ACC685333,12.24,transfer,utilities,Dubai,mobile,False,,-1169.8588659516668,-0.06,5,0.81,ACH,40.141.68.205,D2331209
T2251511,2023-07-04T12:05:23.322386,ACC350265,ACC918260,140.95,payment,restaurant,Sydney,atm,False,,2842.0146108944446,-1.52,18,0.9,wire_transfer,131.204.189.209,D1568775
T2251619,2023-06-01T20:20:28.461756,ACC649058,ACC375028,1135.98,deposit,online,Singapore,web,False,,-2540.0363914658333,-2.17,16,0.8,UPI,74.165.240.102,D9366189
T2251626,2023-06-29T12:22:58.231404,ACC887419,ACC293003,17.47,transfer,retail,Dubai,mobile,False,,-4178.606206236945,0.0,5,0.68,wire_transfer,194.81.83.60,D8251504
T2251628,2023-05-29T18:10:35.909132,ACC677847,ACC565626,38.97,payment,utilities,London,atm,True,card_not_present,-4525.616917993056,1.52,15,0.02,UPI,230.169.249.231,D7238155
T2251637,2023-06-16T02:26:53.520871,ACC648716,ACC729491,12.22,transfer,restaurant,Tokyo,web,False,,1639.0197324058333,0.48,15,0.46,wire_transfer,112.100.93.64,D9658229
T2251656,2023-02-21T22:48:02.237669,ACC397013,ACC720045,430.29,withdrawal,grocery,Dubai,atm,False,,-5067.117308925277,-0.17,7,0.83,UPI,147.37.1.50,D2865554
