account_idx,account_id,archetype,is_business,business_hours,city,country,kyc_level,open_ts,account_age_days,dormant,baseline_out_per_day,baseline_amount_median,baseline_amount_sigma,night_ratio,monthly_income,popularity,employer_idx,salary_amount,salary_day,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike
945,ACC000945,salary,False,False,Bengaluru,IN,full,1671408000,744,False,0.5482,2103.59,1.078,0.0813,142301.24,1.0177,137,108744.96,3,0,,,0,1
946,ACC000946,freelancer,False,False,Kolkata,IN,full,1426291200,3581,False,0.1241,2454.97,1.563,0.1599,193143.43,8.7453,-1,0.0,0,0,,,0,1
947,ACC000947,salary,False,False,Kolkata,IN,min,1459987200,3191,False,0.1779,1188.86,1.092,0.0653,242597.79,1.7854,89,200399.44,5,1,mule,fan_in|fan_out|mule_network,5,1
948,ACC000948,salary,False,False,Jaipur,IN,min,1477785600,2985,False,0.1794,2315.29,0.991,0.0888,47440.67,3.095,244,44552.18,7,0,,,0,1
949,ACC000949,student,False,False,Chennai,IN,full,1656547200,916,False,0.2972,836.94,0.805,0.0928,15282.32,0.5443,-1,0.0,0,0,,,0,1
950,ACC000950,salary,False,False,Jaipur,IN,full,1515801600,2545,False,0.524,2070.73,1.101,0.0871,105386.58,0.9236,68,103781.38,5,0,,,0,0
951,ACC000951,merchant,True,True,Delhi,IN,full,1409702400,3773,False,3.041,1315.85,0.869,0.1356,8221350.76,47.6936,-1,0.0,0,0,,,0,0
952,ACC000952,small_business,True,True,Delhi,IN,full,1674518400,708,False,1.2682,20193.11,1.36,0.0649,2793818.27,7.8048,-1,0.0,0,0,,,0,0
953,ACC000953,household,False,False,Pune,IN,full,1624838400,1283,False,0.5554,2597.81,1.135,0.0691,132827.22,1.5863,-1,0.0,0,1,mule,fan_in|fan_out|mule_network,4,1
954,ACC000954,salary,False,False,Kochi,IN,full,1473811200,3031,False,0.5356,2894.39,0.897,0.0772,150291.18,1.1629,1268,148391.94,6,0,,,0,1
955,ACC000955,household,False,False,Mumbai,IN,full,1525478400,2433,False,1.078,2684.73,1.173,0.0274,75215.16,1.7765,-1,0.0,0,0,,,0,1
956,ACC000956,small_business,True,True,Chennai,IN,full,1709942400,298,False,0.9144,3432.97,0.956,0.0356,1349151.7,1.9217,-1,0.0,0,0,,,0,1
957,ACC000957,salary,False,False,Chennai,IN,min,1649721600,995,False,0.6425,3297.65,0.901,0.0949,214185.62,0.7771,333,188758.99,1,0,,,0,1
958,ACC000958,large_business,True,True,Delhi,IN,full,1485907200,2891,False,6.0825,365743.34,1.147,0.0405,118862637.6,12.1439,-1,0.0,0,0,,,0,1
959,ACC000959,freelancer,False,False,Kolkata,IN,min,1605744000,1504,False,0.5285,3155.48,1.117,0.0618,252943.4,3.443,-1,0.0,0,0,,,0,1
960,ACC000960,salary,False,False,Kolkata,IN,full,1452816000,3274,False,0.3742,1249.97,1.03,0.0322,112217.89,0.6009,1395,85176.21,5,0,,,0,1
961,ACC000961,freelancer,False,False,Jaipur,IN,full,1590796800,1677,False,0.1311,4807.94,1.298,0.1237,191815.57,1.57,-1,0.0,0,0,,,0,1
962,ACC000962,student,False,False,Ahmedabad,IN,full,1553126400,2113,False,0.0951,840.59,1.039,0.0831,6361.76,0.7683,-1,0.0,0,0,,,0,1
963,ACC000963,merchant,True,True,Ahmedabad,IN,full,1707868800,322,False,2.1506,2956.44,0.771,0.1124,2359610.55,96.5006,-1,0.0,0,0,,,0,0
964,ACC000964,salary,False,False,Jaipur,IN,full,1631923200,1201,False,0.4195,2299.09,0.908,0.0321,90663.89,1.3869,1185,81290.51,7,1,mule,fan_in|fan_out,5,1
965,ACC000965,salary,False,False,Ahmedabad,IN,full,1685145600,585,False,0.397,1381.88,1.056,0.0245,229629.3,1.3065,1114,172960.49,2,0,,,0,1
966,ACC000966,small_business,True,True,Pune,IN,full,1665014400,818,False,3.0632,24048.22,1.22,0.075,609573.38,5.1636,-1,0.0,0,0,,,0,0
967,ACC000967,small_business,True,True,Mumbai,IN,full,1390608000,3994,False,1.9286,13855.23,1.153,0.0379,3246825.12,8.289,-1,0.0,0,0,,,0,0
968,ACC000968,salary,False,False,Ahmedabad,IN,full,1470441600,3070,False,0.2504,3013.75,1.011,0.0548,138006.79,0.6352,705,130355.19,6,0,,,0,0
969,ACC000969,small_business,True,True,Chennai,IN,full,1723075200,146,False,1.1982,8992.85,1.159,0.0233,2413904.11,10.944,-1,0.0,0,0,,,0,0
970,ACC000970,small_business,True,True,Delhi,IN,min,1554940800,2092,False,2.1358,1951.53,1.297,0.0398,466825.82,8.4688,-1,0.0,0,0,,,0,0
971,ACC000971,household,False,False,Kochi,IN,min,1494115200,2796,False,0.4534,2307.44,1.027,0.0366,78063.58,2.0419,-1,0.0,0,0,,,0,1
972,ACC000972,student,False,False,Delhi,IN,full,1717891200,206,False,0.3808,444.63,0.946,0.1086,10137.81,0.7269,-1,0.0,0,0,,,0,0
973,ACC000973,small_business,True,True,Bengaluru,IN,full,1731110400,53,False,1.1665,6154.49,0.989,0.0321,348691.99,20.4028,-1,0.0,0,0,,,0,0
974,ACC000974,salary,False,False,Hyderabad,IN,full,1510012800,2612,False,0.4294,2779.92,1.065,0.0419,77845.98,0.9113,67,76380.42,4,0,,,0,1
975,ACC000975,small_business,True,True,Kochi,IN,full,1529971200,2381,False,0.6542,6648.34,1.009,0.0714,631466.28,10.6058,-1,0.0,0,1,intermediary,circular_flow,1,1
976,ACC000976,salary,False,False,Ahmedabad,IN,min,1455408000,3244,False,0.4184,3399.32,1.027,0.0586,123572.27,0.2821,1249,110077.52,7,0,,,0,1
977,ACC000977,salary,False,False,Pune,IN,full,1699920000,414,False,0.1804,3186.09,0.885,0.0802,169804.61,0.8841,546,128165.27,7,0,,,0,1
978,ACC000978,salary,False,False,Hyderabad,IN,full,1664064000,829,False,0.2797,934.02,0.874,0.0749,238736.42,0.7644,614,199551.65,6,0,,,0,1
979,ACC000979,student,False,False,Ahmedabad,IN,full,1402444800,3857,False,0.2677,781.42,1.05,0.0921,5298.44,0.6943,-1,0.0,0,0,,,0,1
980,ACC000980,salary,False,False,Delhi,IN,full,1646870400,1028,False,0.6058,2817.62,0.941,0.0239,180302.01,1.5278,116,163617.65,6,0,,,0,1
981,ACC000981,salary,False,False,Hyderabad,IN,full,1439337600,3430,False,0.4909,769.17,0.958,0.0882,64514.51,2.0461,368,50603.45,6,0,,,0,1
982,ACC000982,salary,False,False,Jaipur,IN,full,1718668800,197,False,0.5141,2782.63,0.983,0.0842,181615.67,0.6178,656,168958.32,2,0,,,0,1
983,ACC000983,freelancer,False,False,Kochi,IN,full,1696464000,454,False,0.3575,2861.96,1.28,0.1178,257247.92,2.4453,-1,0.0,0,0,,,0,1
984,ACC000984,salary,False,False,Delhi,IN,min,1711929600,275,False,0.329,1673.03,1.114,0.0315,242957.87,1.2822,1169,224459.43,4,0,,,0,1
985,ACC000985,merchant,True,True,Jaipur,IN,full,1709856000,299,False,3.0769,2948.44,0.914,0.0982,5114128.11,35.1092,-1,0.0,0,0,,,0,0
986,ACC000986,freelancer,False,False,Mumbai,IN,full,1618185600,1360,False,0.4281,2885.76,1.458,0.1774,276141.5,3.2104,-1,0.0,0,0,,,0,0
987,ACC000987,freelancer,False,False,Jaipur,IN,full,1520121600,2495,False,0.3188,2872.09,1.169,0.0503,189314.71,4.017,-1,0.0,0,0,,,0,0
988,ACC000988,salary,False,False,Kochi,IN,full,1590364800,1682,False,0.1708,1146.85,1.114,0.0699,49014.78,3.902,1300,42136.86,1,0,,,0,1
989,ACC000989,small_business,True,True,Kolkata,IN,full,1414800000,3714,False,3.7759,2205.96,1.163,0.0332,2229761.02,4.4726,-1,0.0,0,1,collector|destination|intermediary,fan_in|layering_chain,3,0
990,ACC000990,household,False,False,Pune,IN,full,1500336000,2724,False,0.5378,930.13,0.896,0.0744,89523.92,0.6838,-1,0.0,0,0,,,0,0
991,ACC000991,small_business,True,True,Bengaluru,IN,min,1694217600,480,False,0.8445,23582.94,1.298,0.027,2510246.46,4.5716,-1,0.0,0,0,,,0,1
992,ACC000992,salary,False,False,Mumbai,IN,full,1453161600,3270,False,0.3175,2388.77,0.861,0.083,35194.38,1.0907,89,29578.82,4,0,,,0,1
993,ACC000993,student,False,False,Delhi,IN,full,1669248000,769,False,0.1102,305.22,0.924,0.2129,16023.84,0.3534,-1,0.0,0,0,,,0,1
994,ACC000994,salary,False,False,Bengaluru,IN,min,1690675200,521,False,1.1177,2582.78,1.12,0.0201,143163.95,4.4816,861,118479.63,7,0,,,0,1
995,ACC000995,merchant,True,True,Mumbai,IN,full,1507593600,2640,False,2.3748,3734.01,0.769,0.0724,3227391.34,22.5193,-1,0.0,0,0,,,0,0
996,ACC000996,salary,False,False,Kolkata,IN,full,1414281600,3720,False,0.621,2580.37,0.973,0.0313,175539.52,1.4313,323,169495.06,5,0,,,0,1
997,ACC000997,salary,False,False,Chennai,IN,min,1487030400,2878,False,0.8854,1266.88,0.867,0.0952,76856.06,1.6788,1023,75519.39,4,0,,,0,1
998,ACC000998,salary,False,False,Mumbai,AE,full,1462492800,3162,False,0.5769,1036.12,1.235,0.0487,239433.58,0.548,1421,192990.33,1,0,,,0,1
999,ACC000999,large_business,True,True,Jaipur,IN,full,1419206400,3663,False,20.6813,69262.55,1.499,0.0125,222139274.19,8.0977,-1,0.0,0,0,,,0,1
1000,ACC001000,salary,False,False,Mumbai,IN,min,1551225600,2135,False,0.6416,2622.75,1.009,0.0405,119208.34,0.9585,226,101748.97,2,0,,,0,1
1001,ACC001001,household,False,False,Delhi,IN,full,1665014400,818,False,0.0902,2986.46,1.2,0.0715,123876.11,1.2548,-1,0.0,0,0,,,0,1
1002,ACC001002,salary,False,False,Kolkata,IN,min,1439337600,3430,False,0.5939,935.14,1.249,0.0663,73615.12,0.8272,681,58242.09,6,1,intermediary|mule,fan_in|fan_out|layering_chain|mule_network,5,1
1003,ACC001003,salary,False,False,Kolkata,IN,full,1540080000,2264,False,0.3683,3386.81,1.003,0.0357,81654.6,0.6527,82,71551.93,1,0,,,0,1
1004,ACC001004,freelancer,False,False,Kolkata,IN,full,1511913600,2590,False,0.0853,4151.17,1.146,0.0846,380098.95,2.9672,-1,0.0,0,0,,,0,1
1005,ACC001005,investment,True,True,Delhi,IN,min,1522368000,2469,False,0.0747,2478398.76,1.315,0.0407,47999882.42,4.9661,-1,0.0,0,0,,,0,1
1006,ACC001006,student,False,False,Delhi,IN,full,1474502400,3023,False,0.0446,120.21,0.783,0.1542,18701.66,0.7701,-1,0.0,0,1,mule,fan_out,1,1
1007,ACC001007,freelancer,False,False,Kochi,IN,min,1491436800,2827,False,0.3885,5955.81,1.47,0.1544,321999.51,1.9566,-1,0.0,0,0,,,0,0
1008,ACC001008,salary,False,False,Jaipur,IN,full,1499212800,2737,False,0.6857,701.49,1.235,0.0538,230345.71,0.6573,165,199638.28,3,0,,,0,1
1009,ACC001009,freelancer,False,False,Pune,IN,full,1499990400,2728,False,0.0791,4342.75,1.549,0.1323,366340.74,4.5835,-1,0.0,0,0,,,0,1
1010,ACC001010,merchant,True,True,Pune,IN,full,1659052800,887,False,2.0006,2045.44,0.81,0.1119,8571947.37,33.4162,-1,0.0,0,0,,,0,0
1011,ACC001011,household,False,False,Delhi,IN,full,1645833600,1040,False,0.7743,1029.89,0.972,0.0894,184626.52,1.0672,-1,0.0,0,0,,,0,1
1012,ACC001012,small_business,True,True,Mumbai,IN,min,1721865600,160,False,3.3181,18194.38,0.961,0.0355,3457180.31,2.8276,-1,0.0,0,0,,,0,0
1013,ACC001013,student,False,False,Ahmedabad,IN,full,1609718400,1458,False,0.4385,687.45,0.894,0.1086,15131.75,0.2599,-1,0.0,0,0,,,0,1
1014,ACC001014,freelancer,False,False,Kochi,IN,full,1705881600,345,False,0.5961,4132.61,1.46,0.0793,385806.65,2.7661,-1,0.0,0,0,,,0,1
1015,ACC001015,salary,False,False,Bengaluru,IN,full,1570060800,1917,False,0.2579,1682.61,1.101,0.0321,150987.11,0.7893,222,150623.91,5,0,,,0,1
1016,ACC001016,salary,False,False,Chennai,IN,full,1574121600,1870,False,0.6106,3270.63,1.219,0.0909,232854.59,2.1092,671,226691.34,5,0,,,0,0
1017,ACC001017,small_business,True,True,Bengaluru,GB,min,1678579200,661,True,0.0393,7127.74,1.071,0.0581,3040253.32,1.1998,-1,0.0,0,0,,,0,0
1018,ACC001018,merchant,True,True,Delhi,IN,full,1713225600,260,False,2.3906,3931.01,1.007,0.0962,6663280.79,83.7389,-1,0.0,0,0,,,0,0
1019,ACC001019,salary,False,False,Chennai,IN,full,1471564800,3057,False,0.3844,1148.64,1.036,0.0712,160488.51,0.6456,399,147235.15,3,0,,,0,1
1020,ACC001020,household,False,False,Pune,IN,min,1599177600,1580,False,0.5488,1182.94,0.825,0.0378,97658.75,1.017,-1,0.0,0,0,,,0,0
1021,ACC001021,merchant,True,True,Bengaluru,IN,min,1583971200,1756,False,6.4014,2732.94,0.801,0.1346,1596394.95,36.7757,-1,0.0,0,0,,,0,1
1022,ACC001022,household,False,False,Chennai,IN,full,1559520000,2039,False,0.6225,1034.85,0.95,0.0347,83542.76,1.4086,-1,0.0,0,0,,,0,0
1023,ACC001023,large_business,True,True,Ahmedabad,IN,full,1412035200,3746,False,6.0938,186102.61,1.14,0.0128,86390502.73,16.1461,-1,0.0,0,0,,,0,0
1024,ACC001024,salary,False,False,Chennai,IN,min,1466553600,3115,False,1.5923,984.36,1.091,0.0241,125267.1,1.1122,1032,105561.08,2,0,,,0,1
1025,ACC001025,household,False,False,Chennai,IN,full,1502409600,2700,False,0.4986,3855.51,1.088,0.0206,88669.43,1.356,-1,0.0,0,0,,,0,1
1026,ACC001026,investment,True,True,Mumbai,IN,full,1636675200,1146,False,0.2935,2005159.58,1.182,0.0275,6630359.2,10.5086,-1,0.0,0,0,,,0,0
1027,ACC001027,small_business,True,True,Jaipur,IN,full,1661904000,854,False,1.3622,18010.12,1.243,0.0679,3055608.26,4.0436,-1,0.0,0,0,,,0,1
1028,ACC001028,salary,False,False,Delhi,IN,full,1705276800,352,False,0.3489,3079.67,1.155,0.0988,121519.14,0.6185,1167,93818.88,7,0,,,0,1
1029,ACC001029,salary,False,False,Kochi,IN,min,1521244800,2482,False,0.8658,1718.12,0.972,0.0811,70273.03,0.914,36,58211.4,4,0,,,0,1
1030,ACC001030,salary,False,False,Kochi,IN,min,1513468800,2572,False,0.2662,2643.95,0.988,0.0953,206178.35,0.555,1072,193873.38,2,0,,,0,1
1031,ACC001031,household,False,False,Mumbai,IN,full,1599436800,1577,False,0.2601,3594.82,1.072,0.0226,88559.16,2.9485,-1,0.0,0,0,,,0,1
1032,ACC001032,large_business,True,True,Chennai,IN,full,1681862400,623,False,7.5335,189861.08,1.374,0.0349,100568509.84,9.5522,-1,0.0,0,1,source,rapid_pass_through,2,0
1033,ACC001033,salary,False,False,Bengaluru,IN,full,1406332800,3812,False,0.7665,2360.15,0.875,0.0546,238751.66,2.0616,230,194749.57,3,1,mule,fan_in|fan_out,3,1
1034,ACC001034,student,False,False,Chennai,IN,full,1459728000,3194,False,0.3339,803.28,0.873,0.1576,11012.04,0.1629,-1,0.0,0,0,,,0,1
1035,ACC001035,salary,False,False,Delhi,IN,full,1645142400,1048,False,0.2438,1790.74,0.999,0.0892,244177.3,0.9459,341,236277.5,6,0,,,0,1
1036,ACC001036,freelancer,False,False,Jaipur,IN,full,1633046400,1188,False,0.4389,5895.63,1.558,0.1086,256583.18,5.3862,-1,0.0,0,1,destination|intermediary|source,circular_flow|layering_chain,3,1
1037,ACC001037,salary,False,False,Mumbai,IN,min,1609113600,1465,False,0.2923,2169.9,1.163,0.0814,113373.62,0.5149,137,89473.84,3,0,,,0,1
1038,ACC001038,merchant,True,True,Pune,IN,full,1540944000,2254,False,6.3495,3976.68,0.924,0.1311,2328337.06,46.4058,-1,0.0,0,0,,,0,0
1039,ACC001039,small_business,True,True,Kolkata,IN,full,1691625600,510,False,1.3457,2910.55,1.223,0.0232,2743142.87,6.9363,-1,0.0,0,0,,,0,0
1040,ACC001040,salary,False,False,Kolkata,IN,full,1627603200,1251,False,0.2484,885.31,1.055,0.0689,184303.34,1.1392,906,164845.24,6,0,,,0,0
1041,ACC001041,student,False,False,Mumbai,IN,full,1524009600,2450,False,0.6769,512.92,1.04,0.1144,7820.85,2.1917,-1,0.0,0,0,,,0,1
1042,ACC001042,salary,False,False,Hyderabad,IN,min,1492473600,2815,False,0.2087,2988.56,0.906,0.0945,39825.75,0.8843,789,38835.79,1,0,,,0,1
1043,ACC001043,student,False,False,Ahmedabad,IN,full,1724112000,134,False,0.1963,191.07,1.042,0.0695,10379.09,0.6583,-1,0.0,0,0,,,0,1
1044,ACC001044,salary,False,False,Jaipur,IN,full,1450051200,3306,False,1.0542,1748.73,0.942,0.0821,134341.14,1.6557,933,128469.11,7,1,mule,fan_in|fan_out|smurfing,4,1
1045,ACC001045,salary,False,False,Mumbai,IN,full,1687046400,563,False,0.7837,948.41,1.142,0.0709,114026.95,2.3976,1495,95154.28,2,0,,,0,1
1046,ACC001046,household,False,False,Bengaluru,IN,min,1410912000,3759,False,0.1465,1668.78,1.18,0.0344,117093.46,1.3644,-1,0.0,0,0,,,0,0
1047,ACC001047,freelancer,False,False,Jaipur,IN,min,1663632000,834,False,0.4054,1446.85,1.262,0.1464,72239.48,2.807,-1,0.0,0,0,,,0,1
1048,ACC001048,salary,False,False,Kolkata,IN,full,1656374400,918,False,0.7072,1975.75,0.959,0.0407,37283.31,1.1517,341,35379.22,2,0,,,0,1
1049,ACC001049,salary,False,False,Kolkata,IN,full,1415836800,3702,False,0.1409,889.84,1.201,0.0759,220289.65,0.9276,995,202620.4,1,0,,,0,1
1050,ACC001050,student,False,False,Pune,IN,min,1409270400,3778,False,0.3936,148.24,0.885,0.181,10821.73,1.0271,-1,0.0,0,0,,,0,0
1051,ACC001051,salary,False,False,Kolkata,HK,full,1498435200,2746,False,0.5894,1107.45,0.895,0.0843,71615.93,0.5592,421,58371.51,3,0,,,0,1
1052,ACC001052,salary,False,False,Jaipur,IN,min,1547596800,2177,True,0.0078,1286.1,1.086,0.0576,158348.53,1.8964,604,149639.33,2,0,,,0,1
1053,ACC001053,salary,False,False,Mumbai,IN,full,1664928000,819,False,0.5312,2802.93,0.852,0.0696,116860.0,1.0019,370,109912.31,6,0,,,0,1
1054,ACC001054,salary,False,False,Ahmedabad,IN,full,1485820800,2892,False,0.1803,3003.06,1.208,0.0869,35827.04,1.3241,134,30447.87,1,0,,,0,0
1055,ACC001055,salary,False,False,Jaipur,IN,full,1392422400,3973,False,0.3751,3427.75,1.161,0.0495,42607.01,0.2454,1118,42349.07,4,0,,,0,0
1056,ACC001056,freelancer,False,False,Chennai,IN,min,1621641600,1320,False,0.1457,4349.49,1.291,0.1248,70168.48,2.7822,-1,0.0,0,0,,,0,1
1057,ACC001057,salary,False,False,Pune,IN,min,1548115200,2171,False,0.1983,2735.42,0.981,0.0728,113021.71,0.2306,1114,92254.11,2,0,,,0,1
1058,ACC001058,freelancer,False,False,Kochi,IN,full,1507852800,2637,False,0.1996,4314.8,1.295,0.17,205414.86,3.3591,-1,0.0,0,1,destination,layering_chain|rapid_pass_through,2,1
1059,ACC001059,small_business,True,True,Delhi,IN,full,1538784000,2279,False,1.5311,9654.65,1.438,0.0642,1749925.07,6.1859,-1,0.0,0,0,,,0,0
1060,ACC001060,salary,False,False,Delhi,IN,min,1431302400,3523,False,0.2,1826.42,1.161,0.0612,221391.97,0.7309,1259,181474.19,3,0,,,0,1
1061,ACC001061,student,False,False,Kolkata,IN,full,1586390400,1728,False,0.516,880.56,1.073,0.179,10216.84,0.4032,-1,0.0,0,0,,,0,1
1062,ACC001062,small_business,True,True,Kochi,IN,full,1580342400,1798,False,1.8787,20773.48,1.201,0.0615,3200005.37,3.0129,-1,0.0,0,0,,,0,1
1063,ACC001063,salary,False,False,Chennai,IN,min,1709856000,299,False,0.8051,3371.58,1.063,0.0954,135583.87,0.6842,421,114650.36,6,0,,,0,1
1064,ACC001064,salary,False,False,Hyderabad,IN,full,1392249600,3975,False,0.6768,2743.68,0.859,0.0232,212782.04,1.1265,1276,185430.64,5,0,,,0,0
1065,ACC001065,salary,False,False,Jaipur,IN,full,1472774400,3043,False,0.4504,1998.37,0.908,0.0946,188648.67,0.8013,766,187869.33,4,0,,,0,1
1066,ACC001066,student,False,False,Pune,IN,min,1525651200,2431,False,0.168,643.54,1.054,0.123,6302.72,0.3677,-1,0.0,0,0,,,0,0
1067,ACC001067,salary,False,False,Bengaluru,IN,full,1437177600,3455,False,0.4442,3043.15,0.98,0.0671,246115.82,0.4351,1292,213460.86,7,1,intermediary|mule,fan_in|fan_out|layering_chain|mule_network,7,1
1068,ACC001068,salary,False,False,Kolkata,IN,full,1489795200,2846,False,1.0365,2307.03,1.043,0.0963,70125.61,0.388,1233,55347.01,4,0,,,0,1
1069,ACC001069,salary,False,False,Mumbai,IN,full,1441929600,3400,False,0.1587,1631.08,1.116,0.0321,128164.73,0.8966,2,104090.06,5,1,mule|transit,fan_in|fan_out|rapid_pass_through,4,1
1070,ACC001070,salary,False,False,Delhi,IN,full,1420934400,3643,False,0.148,1940.55,0.897,0.0662,166320.79,1.3753,1080,134033.64,2,0,,,0,1
1071,ACC001071,small_business,True,True,Mumbai,IN,full,1434931200,3481,False,1.5923,18258.78,1.342,0.0345,2430338.12,3.117,-1,0.0,0,1,collector,smurfing,1,1
1072,ACC001072,merchant,True,True,Chennai,IN,min,1450569600,3300,False,1.3363,735.82,1.009,0.0448,4511037.72,43.8206,-1,0.0,0,0,,,0,0
1073,ACC001073,small_business,True,True,Hyderabad,IN,full,1482883200,2926,False,0.9589,2223.81,1.197,0.0769,3091331.54,11.2867,-1,0.0,0,0,,,0,0
1074,ACC001074,student,False,False,Delhi,IN,full,1614124800,1407,False,0.3058,807.26,1.001,0.1184,24332.53,1.1543,-1,0.0,0,0,,,0,0
1075,ACC001075,small_business,True,True,Delhi,IN,min,1658102400,898,False,0.6459,24288.03,1.178,0.0493,1049386.09,6.3165,-1,0.0,0,0,,,0,0
1076,ACC001076,salary,False,False,Hyderabad,IN,min,1715904000,229,False,0.3919,1739.31,0.952,0.0831,142263.16,0.9237,1197,110314.62,5,0,,,0,1
1077,ACC001077,student,False,False,Pune,IN,full,1497916800,2752,False,0.416,283.27,0.899,0.1037,24454.28,0.3904,-1,0.0,0,0,,,0,0
1078,ACC001078,small_business,True,True,Chennai,IN,min,1571875200,1896,False,0.6863,24619.23,1.098,0.0371,896706.33,6.1645,-1,0.0,0,0,,,0,1
1079,ACC001079,merchant,True,True,Delhi,IN,min,1706918400,333,False,2.8303,1451.87,1.091,0.0622,5658806.65,34.2129,-1,0.0,0,0,,,0,1
1080,ACC001080,large_business,True,True,Kochi,IN,full,1432512000,3509,False,3.1696,94808.66,1.532,0.0422,103880876.89,49.7893,-1,0.0,0,0,,,0,0
1081,ACC001081,merchant,True,True,Hyderabad,IN,full,1392768000,3969,False,5.4611,2138.95,1.065,0.1312,8837451.85,53.3195,-1,0.0,0,0,,,0,0
1082,ACC001082,student,False,False,Hyderabad,IN,full,1540166400,2263,False,0.1487,464.01,0.876,0.1898,21068.04,1.0691,-1,0.0,0,0,,,0,0
1083,ACC001083,large_business,True,True,Pune,IN,min,1661212800,862,False,6.6436,245437.47,1.36,0.0336,100189690.72,2.8765,-1,0.0,0,0,,,0,0
1084,ACC001084,small_business,True,True,Pune,IN,min,1661904000,854,False,1.2448,13958.22,1.252,0.0784,1494403.46,6.2905,-1,0.0,0,0,,,0,0
1085,ACC001085,salary,False,False,Hyderabad,IN,min,1624665600,1285,False,0.6036,816.52,1.044,0.0311,120137.7,0.7315,758,106147.2,7,0,,,0,1
1086,ACC001086,salary,False,False,Delhi,IN,full,1702684800,382,False,0.3894,1976.39,0.988,0.0291,109726.4,0.7435,958,97276.7,3,0,,,0,1
1087,ACC001087,salary,False,False,Kolkata,IN,full,1723507200,141,False,0.9234,1267.91,0.901,0.0342,132532.24,1.4032,249,117692.62,5,0,,,0,1
1088,ACC001088,small_business,True,True,Kolkata,IN,full,1654992000,934,False,0.366,22412.13,1.066,0.0754,1210937.05,2.2596,-1,0.0,0,0,,,0,0
1089,ACC001089,salary,False,False,Ahmedabad,IN,min,1398643200,3901,False,0.3308,2660.74,0.914,0.0958,43030.06,2.9659,344,34311.92,7,0,,,0,1
1090,ACC001090,small_business,True,True,Pune,IN,full,1561852800,2012,False,0.9657,16130.05,1.253,0.078,2080293.16,2.7168,-1,0.0,0,0,,,0,0
1091,ACC001091,household,False,False,Hyderabad,IN,full,1684627200,591,False,0.1985,576.45,0.884,0.0745,159358.34,1.0502,-1,0.0,0,0,,,0,1
1092,ACC001092,student,False,False,Jaipur,IN,full,1617235200,1371,False,0.4707,514.04,1.083,0.0805,21556.23,0.9247,-1,0.0,0,0,,,0,1
1093,ACC001093,small_business,True,True,Pune,IN,full,1673827200,716,False,0.4733,14916.71,0.953,0.0301,2918058.84,3.563,-1,0.0,0,0,,,0,0
1094,ACC001094,household,False,False,Mumbai,IN,min,1600128000,1569,True,0.0214,3316.37,1.197,0.0726,155069.48,3.4988,-1,0.0,0,0,,,0,1
1095,ACC001095,salary,False,False,Delhi,IN,full,1466812800,3112,False,0.5302,2141.14,1.001,0.0855,219273.72,0.8479,600,217927.01,2,0,,,0,1
1096,ACC001096,small_business,True,True,Delhi,IN,full,1703808000,369,False,0.5474,11315.59,1.37,0.0649,1263577.52,4.6489,-1,0.0,0,0,,,0,0
1097,ACC001097,salary,False,False,Jaipur,IN,full,1424217600,3605,False,0.799,2107.61,1.062,0.048,65985.66,1.5144,82,62089.99,7,0,,,0,0
1098,ACC001098,merchant,True,True,Pune,IN,full,1449792000,3309,False,4.5966,2117.29,0.982,0.1237,7178113.19,41.4892,-1,0.0,0,0,,,0,1
1099,ACC001099,salary,False,False,Pune,IN,full,1503446400,2688,False,1.4725,3374.32,0.864,0.0731,154084.8,2.0159,627,148747.41,5,0,,,0,1
