txn_id,timestamp,sender,receiver,amount,channel,sender_country,receiver_country,cross_border,episode_id,pattern,is_laundering
T000031808,2025-01-18 09:24:35,ACC000137,ACC000849,207000.0,RTGS,IN,IN,0,,normal,0
T000031809,2025-01-18 09:24:50,ACC000999,ACC000987,94115.64,IMPS,IN,IN,0,,normal,0
T000031810,2025-01-18 09:25:46,ACC000116,ACC000602,4356982.44,WIRE,IN,IN,0,,normal,0
T000031811,2025-01-18 09:26:38,ACC000671,ACC001291,722424.12,NEFT,IN,IN,0,,normal,0
T000031812,2025-01-18 09:26:44,ACC000145,ACC000454,36400.0,IMPS,IN,IN,0,,normal,0
T000031813,2025-01-18 09:26:58,ACC000223,ACC000026,210.73,CARD,IN,IN,0,,normal,0
T000031814,2025-01-18 09:27:16,ACC001084,ACC001098,4213.89,NEFT,IN,IN,0,,normal,0
T000031815,2025-01-18 09:27:50,ACC000344,ACC000291,64176.84,CARD,IN,IN,0,,normal,0
T000031816,2025-01-18 09:28:12,ACC000424,ACC000346,42868.69,IMPS,IN,IN,0,,normal,0
T000031817,2025-01-18 09:29:33,ACC000512,ACC001320,345.83,UPI,IN,IN,0,,normal,0
T000031818,2025-01-18 09:31:43,ACC000695,ACC000367,15062.42,IMPS,IN,IN,0,,normal,0
T000031819,2025-01-18 09:31:54,ACC001421,ACC000039,30700.0,IMPS,IN,IN,0,,normal,0
T000031820,2025-01-18 09:31:56,ACC000236,ACC001274,5621.54,IMPS,IN,IN,0,,normal,0
T000031821,2025-01-18 09:32:08,ACC000185,ACC000985,298.77,UPI,IN,IN,0,,normal,0
T000031822,2025-01-18 09:33:52,ACC001279,ACC001278,553.9,UPI,IN,IN,0,,normal,0
T000031823,2025-01-18 09:33:53,ACC000151,ACC001470,150.0,UPI,IN,IN,0,,normal,0
T000031824,2025-01-18 09:34:11,ACC000607,ACC000589,1935.35,CARD,IN,IN,0,,normal,0
T000031825,2025-01-18 09:34:21,ACC000280,ACC001432,6465.99,IMPS,IN,IN,0,,normal,0
T000031826,2025-01-18 09:35:06,ACC000690,ACC000307,35700.0,CARD,IN,IN,0,,normal,0
T000031827,2025-01-18 09:35:43,ACC000078,ACC000413,40465.8,CARD,IN,IN,0,B000022,payroll_fanout,0
T000031828,2025-01-18 09:36:02,ACC000912,ACC000810,1670.0,CARD,IN,IN,0,,normal,0
T000031829,2025-01-18 09:36:03,ACC000280,ACC001466,7400.0,CARD,IN,IN,0,,normal,0
T000031830,2025-01-18 09:36:23,ACC000236,ACC001027,1512.82,CARD,IN,IN,0,,normal,0
T000031831,2025-01-18 09:36:30,ACC000168,ACC000339,2581.66,UPI,IN,IN,0,,normal,0
T000031832,2025-01-18 09:36:37,ACC001153,ACC000648,12488.29,NEFT,IN,IN,0,,normal,0
T000031833,2025-01-18 09:36:58,ACC000293,ACC001072,18609.88,IMPS,IN,IN,0,,normal,0
T000031834,2025-01-18 09:37:32,ACC000039,ACC000523,2944.17,UPI,IN,IN,0,,normal,0
T000031835,2025-01-18 09:38:13,ACC000075,ACC000673,243000.0,SWIFT,IN,CY,1,,normal,0
T000031836,2025-01-18 09:38:36,ACC001232,ACC001486,11000.0,UPI,IN,IN,0,,normal,0
T000031837,2025-01-18 09:39:18,ACC000399,ACC001477,1109000.0,NEFT,IN,IN,0,,normal,0
T000031838,2025-01-18 09:39:26,ACC000714,ACC000466,114000.0,NEFT,IN,IN,0,,normal,0
T000031839,2025-01-18 09:39:57,ACC001112,ACC001089,8600.0,CARD,IN,IN,0,,normal,0
T000031840,2025-01-18 09:40:09,ACC000991,ACC000859,5064.72,IMPS,IN,IN,0,,normal,0
T000031841,2025-01-18 09:40:42,ACC000062,ACC001123,5327.41,NEFT,IN,IN,0,,normal,0
T000031842,2025-01-18 09:40:54,ACC001027,ACC000478,11562.12,IMPS,IN,IN,0,,normal,0
T000031843,2025-01-18 09:41:25,ACC001418,ACC001080,13290.05,CARD,IN,IN,0,,normal,0
T000031844,2025-01-18 09:41:29,ACC000189,ACC000758,1050.69,CARD,IN,IN,0,,normal,0
T000031845,2025-01-18 09:41:30,ACC000078,ACC001132,112863.71,RTGS,IN,IN,0,B000022,payroll_fanout,0
T000031846,2025-01-18 09:43:10,ACC000781,ACC000161,85000.0,IMPS,IN,IN,0,,normal,0
T000031847,2025-01-18 09:43:15,ACC000399,ACC000548,1061581.93,RTGS,IN,IN,0,,normal,0
T000031848,2025-01-18 09:44:20,ACC000807,ACC001262,31700.0,CARD,IN,IN,0,,normal,0
T000031849,2025-01-18 09:44:26,ACC000078,ACC001332,21500.0,SWIFT,IN,SG,1,B000022,payroll_fanout,0
T000031850,2025-01-18 09:44:32,ACC000673,ACC001038,258000.0,SWIFT,CY,IN,1,,normal,0
T000031851,2025-01-18 09:44:55,ACC000989,ACC001134,3460.0,CARD,IN,IN,0,,normal,0
T000031852,2025-01-18 09:45:21,ACC000260,ACC000036,3831.9,NEFT,IN,IN,0,,normal,0
T000031853,2025-01-18 09:45:49,ACC000673,ACC000157,95767.07,SWIFT,CY,IN,1,,normal,0
T000031854,2025-01-18 09:46:03,ACC000526,ACC000284,8911.14,NEFT,IN,IN,0,,normal,0
T000031855,2025-01-18 09:46:19,ACC001378,ACC001241,112000.0,RTGS,IN,IN,0,,normal,0
T000031856,2025-01-18 09:46:22,ACC001079,ACC001138,1501.73,UPI,IN,IN,0,,normal,0
T000031857,2025-01-18 09:46:37,ACC001098,ACC000117,4060.0,UPI,IN,IN,0,,normal,0
T000031858,2025-01-18 09:46:40,ACC000861,ACC001241,75446.57,NEFT,IN,IN,0,,normal,0
T000031859,2025-01-18 09:47:37,ACC000179,ACC001477,972.98,UPI,IN,IN,0,,normal,0
T000031860,2025-01-18 09:47:54,ACC000078,ACC001254,154000.0,NEFT,IN,IN,0,,normal,0
T000031861,2025-01-18 09:48:36,ACC000940,ACC001387,22771.92,CARD,IN,IN,0,,normal,0
T000031862,2025-01-18 09:49:03,ACC000127,ACC000297,1813.55,CARD,IN,IN,0,,normal,0
T000031863,2025-01-18 09:49:06,ACC000226,ACC000436,3113.66,NEFT,IN,IN,0,,normal,0
T000031864,2025-01-18 09:49:37,ACC001268,ACC000185,49100.0,IMPS,IN,IN,0,,normal,0
T000031865,2025-01-18 09:49:41,ACC000078,ACC001382,59000.0,NEFT,IN,IN,0,B000022,payroll_fanout,0
T000031866,2025-01-18 09:49:45,ACC001315,ACC001366,350.0,CARD,IN,IN,0,,normal,0
T000031867,2025-01-18 09:51:42,ACC000463,ACC001010,2519.84,UPI,IN,IN,0,,normal,0
T000031868,2025-01-18 09:51:46,ACC000078,ACC000289,35500.0,NEFT,IN,IN,0,B000022,payroll_fanout,0
T000031869,2025-01-18 09:52:39,ACC001153,ACC000269,1390843.05,RTGS,IN,IN,0,,normal,0
T000031870,2025-01-18 09:52:55,ACC000564,ACC001072,10433.89,CARD,IN,IN,0,,normal,0
T000031871,2025-01-18 09:53:03,ACC001226,ACC001378,294954.06,NEFT,IN,IN,0,,normal,0
T000031872,2025-01-18 09:53:21,ACC001138,ACC000442,3560.0,IMPS,IN,IN,0,,normal,0
T000031873,2025-01-18 09:53:42,ACC000356,ACC000168,15300.0,NEFT,IN,IN,0,,normal,0
T000031874,2025-01-18 09:54:18,ACC000265,ACC000875,642.89,UPI,IN,IN,0,,normal,0
T000031875,2025-01-18 09:54:27,ACC000999,ACC000760,300636.02,NEFT,IN,IN,0,,normal,0
T000031876,2025-01-18 09:54:58,ACC000455,ACC001161,71000.0,NEFT,IN,IN,0,,normal,0
T000031877,2025-01-18 09:55:05,ACC000246,ACC000108,183000.0,NEFT,IN,IN,0,,normal,0
T000031878,2025-01-18 09:55:18,ACC001278,ACC001241,56000.0,CARD,IN,IN,0,,normal,0
T000031879,2025-01-18 09:55:24,ACC001148,ACC000339,1601000.0,RTGS,IN,IN,0,,normal,0
T000031880,2025-01-18 09:55:39,ACC000726,ACC000108,2791.2,IMPS,IN,IN,0,,normal,0
T000031881,2025-01-18 09:55:42,ACC001041,ACC000064,3050.0,IMPS,IN,IN,0,,normal,0
T000031882,2025-01-18 09:55:44,ACC001357,ACC001426,3415.51,UPI,IN,IN,0,,normal,0
T000031883,2025-01-18 09:56:06,ACC000995,ACC001486,3209.33,IMPS,IN,IN,0,,normal,0
T000031884,2025-01-18 09:56:13,ACC000078,ACC000868,81000.0,CARD,IN,IN,0,B000022,payroll_fanout,0
T000031885,2025-01-18 09:56:16,ACC001185,ACC000046,4240.0,IMPS,IN,IN,0,,normal,0
T000031886,2025-01-18 09:56:18,ACC000397,ACC001387,1490.0,UPI,IN,IN,0,,normal,0
T000031887,2025-01-18 09:56:54,ACC001112,ACC000762,15163.23,IMPS,IN,IN,0,,normal,0
T000031888,2025-01-18 09:56:58,ACC000188,ACC000332,13602.83,NEFT,IN,IN,0,,normal,0
T000031889,2025-01-18 09:57:20,ACC000837,ACC001497,1270.13,UPI,IN,IN,0,,normal,0
T000031890,2025-01-18 09:57:27,ACC001039,ACC000269,26412.99,CARD,IN,IN,0,,normal,0
T000031891,2025-01-18 09:57:30,ACC000958,ACC000384,13500.0,IMPS,IN,IN,0,,normal,0
T000031892,2025-01-18 09:57:32,ACC000873,ACC000384,23000.0,UPI,IN,IN,0,,normal,0
T000031893,2025-01-18 09:58:04,ACC001268,ACC000529,759501.45,RTGS,IN,IN,0,,normal,0
T000031894,2025-01-18 09:58:14,ACC000611,ACC001477,238000.0,NEFT,IN,IN,0,,normal,0
T000031895,2025-01-18 09:58:20,ACC001477,ACC001418,16700.0,NEFT,IN,IN,0,B000012,supplier_passthrough,0
T000031896,2025-01-18 09:58:52,ACC000016,ACC001277,2661.02,CARD,IN,IN,0,,normal,0
T000031897,2025-01-18 09:59:17,ACC000449,ACC000339,1669.03,UPI,IN,IN,0,,normal,0
T000031898,2025-01-18 09:59:19,ACC000798,ACC000691,7269.03,CARD,IN,IN,0,,normal,0
T000031899,2025-01-18 09:59:23,ACC000247,ACC000291,40797.18,IMPS,IN,IN,0,,normal,0
T000031900,2025-01-18 09:59:30,ACC000991,ACC001148,86000.0,UPI,IN,IN,0,B000025,installment_split,0
T000031901,2025-01-18 09:59:32,ACC001274,ACC000627,873.06,UPI,IN,IN,0,,normal,0
T000031902,2025-01-18 10:00:17,ACC000498,ACC000758,2722.38,UPI,IN,IN,0,,normal,0
T000031903,2025-01-18 10:00:44,ACC001147,ACC000873,23896.24,UPI,IN,IN,0,,normal,0
T000031904,2025-01-18 10:00:50,ACC000933,ACC000273,285000.0,NEFT,IN,IN,0,,normal,0
T000031905,2025-01-18 10:01:05,ACC000564,ACC000542,33100.0,UPI,IN,IN,0,,normal,0
T000031906,2025-01-18 10:01:51,ACC000078,ACC000670,113288.49,RTGS,IN,IN,0,B000022,payroll_fanout,0
T000031907,2025-01-18 10:02:03,ACC001486,ACC000686,15726.1,IMPS,IN,IN,0,,normal,0
T000031908,2025-01-18 10:02:44,ACC000078,ACC000826,44416.81,IMPS,IN,IN,0,B000022,payroll_fanout,0
T000031909,2025-01-18 10:02:58,ACC001125,ACC000426,2980.0,IMPS,IN,IN,0,,normal,0
T000031910,2025-01-18 10:03:04,ACC001409,ACC001364,27800.0,CARD,IN,IN,0,,normal,0
T000031911,2025-01-18 10:03:39,ACC000796,ACC001185,4637.71,IMPS,IN,IN,0,,normal,0
T000031912,2025-01-18 10:03:44,ACC000847,ACC001324,9700.0,CARD,IN,IN,0,,normal,0
T000031913,2025-01-18 10:03:44,ACC000865,ACC000436,51962.89,IMPS,IN,IN,0,,normal,0
T000031914,2025-01-18 10:04:09,ACC000062,ACC000039,191000.0,IMPS,IN,IN,0,,normal,0
T000031915,2025-01-18 10:04:39,ACC000165,ACC000075,323000.0,NEFT,IN,IN,0,,normal,0
T000031916,2025-01-18 10:04:40,ACC000370,ACC000571,1107000.0,NEFT,IN,IN,0,,normal,0
T000031917,2025-01-18 10:05:00,ACC000424,ACC000970,103116.84,NEFT,IN,IN,0,,normal,0
T000031918,2025-01-18 10:05:48,ACC000291,ACC000985,314.16,UPI,IN,IN,0,,normal,0
T000031919,2025-01-18 10:06:12,ACC000713,ACC000771,4330.0,NEFT,IN,IN,0,,normal,0
T000031920,2025-01-18 10:06:25,ACC000539,ACC001466,1917.32,UPI,IN,IN,0,,normal,0
T000031921,2025-01-18 10:07:54,ACC000877,ACC001018,332.94,UPI,IN,IN,0,,normal,0
T000031922,2025-01-18 10:07:56,ACC000151,ACC000782,79.33,UPI,IN,IN,0,,normal,0
T000031923,2025-01-18 10:08:02,ACC000078,ACC001454,29200.0,IMPS,IN,IN,0,B000022,payroll_fanout,0
T000031924,2025-01-18 10:08:23,ACC000611,ACC001477,320118.71,NEFT,IN,IN,0,,normal,0
T000031925,2025-01-18 10:09:32,ACC000512,ACC000500,230.0,UPI,IN,IN,0,,normal,0
T000031926,2025-01-18 10:09:37,ACC000861,ACC000563,152000.0,NEFT,IN,IN,0,,normal,0
T000031927,2025-01-18 10:09:38,ACC001350,ACC001062,99862.22,NEFT,IN,IN,0,B000033,supplier_passthrough,0
T000031928,2025-01-18 10:09:58,ACC001470,ACC000025,1970.32,UPI,IN,IN,0,,normal,0
T000031929,2025-01-18 10:10:28,ACC001119,ACC000623,43292.78,UPI,IN,IN,0,,normal,0
T000031930,2025-01-18 10:11:01,ACC001201,ACC000090,2550.0,IMPS,IN,IN,0,,normal,0
T000031931,2025-01-18 10:11:59,ACC001145,ACC001161,87000.0,IMPS,IN,IN,0,B000081,installment_split,0
T000031932,2025-01-18 10:12:14,ACC000161,ACC000016,330.0,CARD,IN,IN,0,,normal,0
T000031933,2025-01-18 10:12:20,ACC001484,ACC000518,1569.32,UPI,IN,IN,0,,normal,0
T000031934,2025-01-18 10:13:13,ACC000029,ACC000738,220.13,CARD,IN,IN,0,,normal,0
T000031935,2025-01-18 10:13:21,ACC001300,ACC000963,161000.0,RTGS,IN,IN,0,,normal,0
T000031936,2025-01-18 10:13:40,ACC000239,ACC000690,698.38,UPI,IN,IN,0,,normal,0
T000031937,2025-01-18 10:13:51,ACC000848,ACC001106,1173.83,CARD,IN,IN,0,,normal,0
T000031938,2025-01-18 10:14:02,ACC000249,ACC000691,201352.11,IMPS,IN,IN,0,,normal,0
T000031939,2025-01-18 10:14:30,ACC001363,ACC000391,1738.07,UPI,IN,IN,0,,normal,0
T000031940,2025-01-18 10:14:36,ACC000339,ACC000963,13776.88,NEFT,IN,IN,0,,normal,0
T000031941,2025-01-18 10:15:08,ACC000078,ACC001346,130000.0,NEFT,IN,IN,0,B000022,payroll_fanout,0
T000031942,2025-01-18 10:15:30,ACC000454,ACC000161,54000.0,IMPS,IN,IN,0,,normal,0
T000031943,2025-01-18 10:17:07,ACC000636,ACC000951,57.69,UPI,IN,IN,0,,normal,0
T000031944,2025-01-18 10:17:08,ACC000411,ACC000686,4845.61,NEFT,IN,IN,0,,normal,0
T000031945,2025-01-18 10:17:15,ACC001171,ACC000239,1480.0,UPI,IN,IN,0,,normal,0
T000031946,2025-01-18 10:18:19,ACC001354,ACC000239,106161.91,IMPS,IN,IN,0,,normal,0
T000031947,2025-01-18 10:18:42,ACC001274,ACC000627,5324.36,IMPS,IN,IN,0,,normal,0
T000031948,2025-01-18 10:19:04,ACC001476,ACC000268,3120.0,IMPS,IN,IN,0,,normal,0
T000031949,2025-01-18 10:19:17,ACC000078,ACC001174,32200.0,UPI,IN,IN,0,B000022,payroll_fanout,0
T000031950,2025-01-18 10:19:41,ACC000771,ACC000789,250.0,CARD,IN,IN,0,,normal,0
T000031951,2025-01-18 10:20:07,ACC000764,ACC000127,633.9,CARD,IN,IN,0,,normal,0
T000031952,2025-01-18 10:22:21,ACC001209,ACC000575,4870.0,IMPS,IN,IN,0,,normal,0
T000031953,2025-01-18 10:22:29,ACC001327,ACC001079,4150.0,NEFT,IN,IN,0,,normal,0
T000031954,2025-01-18 10:22:47,ACC000116,ACC000013,19249.07,IMPS,IN,IN,0,,normal,0
T000031955,2025-01-18 10:23:39,ACC001228,ACC001187,1002170.36,RTGS,IN,IN,0,,normal,0
T000031956,2025-01-18 10:23:47,ACC001032,ACC000649,172711.9,NEFT,IN,IN,0,,normal,0
T000031957,2025-01-18 10:24:01,ACC001325,ACC000595,2517.87,UPI,IN,IN,0,,normal,0
T000031958,2025-01-18 10:24:38,ACC000713,ACC000332,1136.71,UPI,IN,IN,0,,normal,0
T000031959,2025-01-18 10:24:43,ACC000344,ACC001036,7258.38,IMPS,IN,IN,0,,normal,0
T000031960,2025-01-18 10:24:45,ACC001354,ACC001357,93517.89,NEFT,IN,IN,0,,normal,0
T000031961,2025-01-18 10:25:03,ACC000239,ACC000690,4020.0,IMPS,IN,IN,0,,normal,0
T000031962,2025-01-18 10:25:04,ACC000971,ACC000523,10400.0,IMPS,IN,IN,0,,normal,0
T000031963,2025-01-18 10:26:00,ACC001059,ACC000951,4410.0,IMPS,IN,IN,0,,normal,0
T000031964,2025-01-18 10:26:10,ACC001448,ACC000712,2790.0,UPI,IN,IN,0,,normal,0
T000031965,2025-01-18 10:26:53,ACC001148,ACC001123,221890.99,IMPS,IN,IN,0,,normal,0
T000031966,2025-01-18 10:27:03,ACC000873,ACC000600,305584.84,IMPS,IN,IN,0,,normal,0
T000031967,2025-01-18 10:27:11,ACC001079,ACC001155,2115.18,IMPS,IN,IN,0,,normal,0
T000031968,2025-01-18 10:27:48,ACC000078,ACC000499,26206.51,UPI,IN,IN,0,B000022,payroll_fanout,0
T000031969,2025-01-18 10:29:00,ACC000873,ACC001026,236792.13,NEFT,IN,IN,0,,normal,0
T000031970,2025-01-18 10:29:19,ACC001119,ACC000738,23428.57,IMPS,IN,IN,0,,normal,0
T000031971,2025-01-18 10:29:38,ACC000970,ACC000329,577.43,UPI,IN,IN,0,,normal,0
T000031972,2025-01-18 10:29:43,ACC000999,ACC000500,17200.0,UPI,IN,IN,0,,normal,0
T000031973,2025-01-18 10:29:49,ACC001464,ACC000089,550.0,UPI,IN,IN,0,,normal,0
T000031974,2025-01-18 10:30:13,ACC000963,ACC000333,460.0,UPI,IN,IN,0,,normal,0
T000031975,2025-01-18 10:30:35,ACC000365,ACC001021,2850.02,NEFT,IN,IN,0,,normal,0
T000031976,2025-01-18 10:30:39,ACC000877,ACC000557,2501.55,UPI,IN,IN,0,,normal,0
T000031977,2025-01-18 10:30:59,ACC000828,ACC001207,580.0,UPI,IN,IN,0,,normal,0
T000031978,2025-01-18 10:31:03,ACC000327,ACC000333,440.0,UPI,IN,IN,0,,normal,0
T000031979,2025-01-18 10:31:50,ACC000078,ACC000749,66240.3,IMPS,IN,IN,0,B000022,payroll_fanout,0
T000031980,2025-01-18 10:31:56,ACC000078,ACC000400,30274.19,UPI,IN,IN,0,B000022,payroll_fanout,0
T000031981,2025-01-18 10:32:35,ACC000082,ACC000101,579000.0,NEFT,IN,IN,0,,normal,0
T000031982,2025-01-18 10:32:43,ACC000911,ACC000691,516.81,UPI,IN,IN,0,,normal,0
T000031983,2025-01-18 10:33:13,ACC000943,ACC000500,7700.0,UPI,IN,IN,0,,normal,0
T000031984,2025-01-18 10:34:01,ACC001268,ACC001277,562791.21,NEFT,IN,IN,0,,normal,0
T000031985,2025-01-18 10:34:08,ACC001023,ACC001346,800834.46,RTGS,IN,IN,0,,normal,0
T000031986,2025-01-18 10:34:20,ACC001164,ACC001232,3400.0,SWIFT,HK,IN,1,,normal,0
T000031987,2025-01-18 10:34:32,ACC001497,ACC000138,64000.0,IMPS,IN,IN,0,,normal,0
T000031988,2025-01-18 10:34:37,ACC000078,ACC001159,99963.26,SWIFT,IN,GB,1,B000022,payroll_fanout,0
T000031989,2025-01-18 10:34:45,ACC000280,ACC001466,40000.0,IMPS,IN,IN,0,,normal,0
T000031990,2025-01-18 10:34:57,ACC000230,ACC000108,51360.04,UPI,IN,IN,0,,normal,0
T000031991,2025-01-18 10:35:06,ACC000999,ACC000587,35293.19,IMPS,IN,IN,0,,normal,0
T000031992,2025-01-18 10:35:20,ACC000145,ACC000454,334431.15,RTGS,IN,IN,0,,normal,0
T000031993,2025-01-18 10:36:33,ACC001285,ACC000646,57292.89,UPI,IN,IN,0,B000003,payroll_fanout,0
T000031994,2025-01-18 10:37:11,ACC000847,ACC000196,4460.0,CARD,IN,IN,0,,normal,0
T000031995,2025-01-18 10:37:21,ACC000078,ACC000683,75000.0,IMPS,IN,IN,0,B000022,payroll_fanout,0
T000031996,2025-01-18 10:37:25,ACC000389,ACC000026,4370.0,CARD,IN,IN,0,,normal,0
T000031997,2025-01-18 10:38:05,ACC000951,ACC000280,3529.17,NEFT,IN,IN,0,,normal,0
T000031998,2025-01-18 10:38:07,ACC000075,ACC001108,362983.86,NEFT,IN,IN,0,,normal,0
T000031999,2025-01-18 10:38:25,ACC000334,ACC000630,4645.93,IMPS,IN,IN,0,,normal,0
T000032000,2025-01-18 10:38:34,ACC000424,ACC001018,138413.64,NEFT,IN,IN,0,,normal,0
T000032001,2025-01-18 10:38:43,ACC001328,ACC001093,1266.18,UPI,IN,IN,0,,normal,0
T000032002,2025-01-18 10:38:44,ACC001262,ACC001038,1676.55,UPI,IN,IN,0,,normal,0
T000032003,2025-01-18 10:38:47,ACC000291,ACC000034,330.0,UPI,IN,IN,0,,normal,0
T000032004,2025-01-18 10:39:22,ACC000771,ACC001170,280.0,UPI,IN,IN,0,,normal,0
T000032005,2025-01-18 10:39:50,ACC001141,ACC001496,399.26,UPI,IN,IN,0,,normal,0
T000032006,2025-01-18 10:40:21,ACC001164,ACC000164,2010.0,SWIFT,HK,IN,1,,normal,0
T000032007,2025-01-18 10:40:54,ACC000282,ACC001253,5600.0,IMPS,IN,IN,0,,normal,0
T000032008,2025-01-18 10:41:02,ACC000078,ACC000198,35400.0,IMPS,IN,IN,0,B000022,payroll_fanout,0
T000032009,2025-01-18 10:41:03,ACC001153,ACC001137,559363.17,IMPS,IN,IN,0,,normal,0
T000032010,2025-01-18 10:41:34,ACC001476,ACC001417,6146.24,UPI,IN,IN,0,,normal,0
T000032011,2025-01-18 10:41:35,ACC000444,ACC000041,2620.0,UPI,IN,IN,0,,normal,0
T000032012,2025-01-18 10:42:36,ACC000564,ACC000722,19400.0,IMPS,IN,IN,0,,normal,0
T000032013,2025-01-18 10:42:44,ACC000376,ACC001357,2898.62,SWIFT,HK,IN,1,,normal,0
T000032014,2025-01-18 10:43:17,ACC001407,ACC000168,1990.92,UPI,IN,IN,0,,normal,0
T000032015,2025-01-18 10:43:44,ACC000187,ACC000062,96000.0,NEFT,IN,IN,0,,normal,0
T000032016,2025-01-18 10:43:54,ACC000611,ACC000150,6194759.87,RTGS,IN,IN,0,,normal,0
T000032017,2025-01-18 10:43:56,ACC000202,ACC000995,55210.31,CARD,IN,IN,0,,normal,0
T000032018,2025-01-18 10:44:21,ACC000090,ACC001241,40426.37,CARD,IN,IN,0,,normal,0
T000032019,2025-01-18 10:44:25,ACC000096,ACC001254,12300.0,NEFT,IN,IN,0,,normal,0
T000032020,2025-01-18 10:44:32,ACC000733,ACC001466,51000.0,IMPS,IN,IN,0,,normal,0
T000032021,2025-01-18 10:45:11,ACC000384,ACC000284,220.83,UPI,IN,IN,0,,normal,0
T000032022,2025-01-18 10:45:11,ACC001285,ACC000005,42500.0,NEFT,IN,IN,0,B000003,payroll_fanout,0
T000032023,2025-01-18 10:45:33,ACC000044,ACC000305,2500362.29,WIRE,IN,IN,0,,normal,0
T000032024,2025-01-18 10:45:40,ACC001148,ACC000339,30200.0,NEFT,IN,IN,0,,normal,0
T000032025,2025-01-18 10:45:52,ACC000708,ACC001021,44893.13,UPI,IN,IN,0,,normal,0
T000032026,2025-01-18 10:45:52,ACC001448,ACC000796,15808.16,NEFT,IN,IN,0,,normal,0
T000032027,2025-01-18 10:45:54,ACC001021,ACC000042,1752.68,CARD,IN,IN,0,,normal,0
T000032028,2025-01-18 10:45:58,ACC001228,ACC000687,3968126.54,WIRE,IN,IN,0,,normal,0
T000032029,2025-01-18 10:46:33,ACC000461,ACC001081,640.0,UPI,IN,IN,0,,normal,0
T000032030,2025-01-18 10:46:37,ACC001247,ACC000185,10943.08,NEFT,IN,IN,0,,normal,0
T000032031,2025-01-18 10:46:48,ACC001145,ACC000042,9816.15,NEFT,IN,IN,0,,normal,0
T000032032,2025-01-18 10:47:13,ACC001228,ACC001032,180763.76,NEFT,IN,IN,0,,normal,0
T000032033,2025-01-18 10:47:25,ACC000249,ACC000512,37598.42,UPI,IN,IN,0,,normal,0
T000032034,2025-01-18 10:47:39,ACC001164,ACC000975,1410.41,SWIFT,HK,IN,1,,normal,0
T000032035,2025-01-18 10:48:57,ACC000424,ACC000771,378000.0,RTGS,IN,IN,0,,normal,0
T000032036,2025-01-18 10:49:19,ACC000941,ACC001389,9631.93,UPI,IN,IN,0,,normal,0
T000032037,2025-01-18 10:49:22,ACC000952,ACC000164,10200.0,CARD,IN,IN,0,,normal,0
T000032038,2025-01-18 10:49:43,ACC000506,ACC000161,730.0,CARD,IN,IN,0,,normal,0
T000032039,2025-01-18 10:50:50,ACC001012,ACC000182,8736.53,UPI,IN,IN,0,,normal,0
T000032040,2025-01-18 10:51:09,ACC000859,ACC000042,5083.42,CARD,IN,IN,0,,normal,0
T000032041,2025-01-18 10:51:17,ACC000067,ACC000042,53838.58,IMPS,IN,IN,0,,normal,0
T000032042,2025-01-18 10:51:27,ACC000477,ACC000171,620.0,UPI,IN,IN,0,,normal,0
T000032043,2025-01-18 10:51:46,ACC000859,ACC001208,1304.18,UPI,IN,IN,0,,normal,0
T000032044,2025-01-18 10:51:50,ACC001164,ACC000975,2750.0,SWIFT,HK,IN,1,,normal,0
T000032045,2025-01-18 10:52:05,ACC000342,ACC000436,5652.32,IMPS,IN,IN,0,,normal,0
T000032046,2025-01-18 10:52:53,ACC001185,ACC001098,6800.0,UPI,IN,IN,0,,normal,0
T000032047,2025-01-18 10:53:10,ACC000760,ACC000575,1790.0,UPI,IN,IN,0,,normal,0
T000032048,2025-01-18 10:53:39,ACC000151,ACC000376,740.0,SWIFT,IN,HK,1,,normal,0
T000032049,2025-01-18 10:53:50,ACC000625,ACC001325,815.06,UPI,IN,IN,0,,normal,0
T000032050,2025-01-18 10:54:48,ACC000424,ACC001018,743517.0,IMPS,IN,IN,0,,normal,0
T000032051,2025-01-18 10:54:58,ACC000966,ACC000494,16000.0,IMPS,IN,IN,0,,normal,0
T000032052,2025-01-18 10:55:50,ACC001448,ACC000181,1300.0,UPI,IN,IN,0,,normal,0
T000032053,2025-01-18 10:56:08,ACC000127,ACC000793,8365.96,UPI,IN,IN,0,,normal,0
T000032054,2025-01-18 10:56:14,ACC000930,ACC001466,240.67,UPI,IN,IN,0,,normal,0
T000032055,2025-01-18 10:56:26,ACC000323,ACC000810,39591.14,NEFT,IN,IN,0,,normal,0
T000032056,2025-01-18 10:56:27,ACC000994,ACC001007,1545.44,UPI,IN,IN,0,,normal,0
T000032057,2025-01-18 10:56:34,ACC000001,ACC000963,44976.57,IMPS,IN,IN,0,,normal,0
T000032058,2025-01-18 10:57:17,ACC001038,ACC000250,5573.37,IMPS,IN,IN,0,,normal,0
T000032059,2025-01-18 10:57:25,ACC000118,ACC000511,2780.0,CARD,IN,IN,0,,normal,0
T000032060,2025-01-18 10:58:05,ACC001328,ACC001009,1040.0,UPI,IN,IN,0,,normal,0
T000032061,2025-01-18 10:59:00,ACC001416,ACC001277,400.0,UPI,IN,IN,0,,normal,0
T000032062,2025-01-18 10:59:23,ACC000924,ACC000384,1040.0,UPI,IN,IN,0,,normal,0
T000032063,2025-01-18 10:59:47,ACC001474,ACC000246,5985.24,UPI,IN,IN,0,,normal,0
T000032064,2025-01-18 11:00:41,ACC000028,ACC000042,976.3,UPI,IN,IN,0,,normal,0
