sender,receiver,n_txns,total_amount,mean_amount,max_amount,n_laundering_txns,is_laundering_edge,lifespan_days,first_time,last_time
ACC001405,ACC000202,1,67815.61,67815.61,67815.61,1,1,0.0,2025-01-10 12:14:05,2025-01-10 12:14:05
ACC000247,ACC000900,1,6715.23,6715.23,6715.23,0,0,0.0,2025-01-10 12:17:06,2025-01-10 12:17:06
ACC000293,ACC001466,1,7857.94,7857.94,7857.94,0,0,0.0,2025-01-10 12:24:20,2025-01-10 12:24:20
ACC000622,ACC000368,3,181349.77,60449.92,138934.81,0,0,12.916,2025-01-10 12:24:41,2025-01-23 10:23:55
ACC000015,ACC000332,1,1150.0,1150.0,1150.0,0,0,0.0,2025-01-10 12:25:33,2025-01-10 12:25:33
ACC001167,ACC000265,3,5971.8,1990.6,2790.0,0,0,16.583,2025-01-10 12:25:40,2025-01-27 02:25:02
ACC000963,ACC001080,1,2930.0,2930.0,2930.0,0,0,0.0,2025-01-10 12:27:21,2025-01-10 12:27:21
ACC000184,ACC001277,1,22270.14,22270.14,22270.14,0,0,0.0,2025-01-10 12:28:32,2025-01-10 12:28:32
ACC001185,ACC001208,1,9034.01,9034.01,9034.01,0,0,0.0,2025-01-10 12:29:59,2025-01-10 12:29:59
ACC000078,ACC001259,1,58000.0,58000.0,58000.0,0,0,0.0,2025-01-10 12:31:58,2025-01-10 12:31:58
ACC000265,ACC000652,1,1460.0,1460.0,1460.0,0,0,0.0,2025-01-10 12:35:21,2025-01-10 12:35:21
ACC001134,ACC001098,3,92811.74,30937.25,79000.0,0,0,13.883,2025-01-10 12:37:12,2025-01-24 09:49:17
ACC000270,ACC001385,2,125401.21,62700.6,102001.21,0,0,9.798,2025-01-10 12:38:40,2025-01-20 07:48:27
ACC000954,ACC000384,1,660.0,660.0,660.0,0,0,0.0,2025-01-10 12:38:49,2025-01-10 12:38:49
ACC001080,ACC000384,8,2536383.06,317047.88,692000.0,0,0,19.013,2025-01-10 12:40:06,2025-01-29 12:59:22
ACC001197,ACC000224,1,626000.0,626000.0,626000.0,0,0,0.0,2025-01-10 12:40:10,2025-01-10 12:40:10
ACC001198,ACC000151,3,206300.0,68766.67,132000.0,0,0,17.818,2025-01-10 12:40:23,2025-01-28 08:17:44
ACC000691,ACC001114,1,1080.0,1080.0,1080.0,0,0,0.0,2025-01-10 12:40:24,2025-01-10 12:40:24
ACC001153,ACC000168,1,23042.34,23042.34,23042.34,0,0,0.0,2025-01-10 12:41:15,2025-01-10 12:41:15
ACC000493,ACC001339,1,2170.0,2170.0,2170.0,0,0,0.0,2025-01-10 12:44:04,2025-01-10 12:44:04
ACC001470,ACC001362,1,2430.0,2430.0,2430.0,0,0,0.0,2025-01-10 12:44:50,2025-01-10 12:44:50
ACC000248,ACC000500,1,450.54,450.54,450.54,0,0,0.0,2025-01-10 12:47:30,2025-01-10 12:47:30
ACC000246,ACC000114,2,782586.17,391293.08,424586.17,0,0,15.221,2025-01-10 12:48:44,2025-01-25 18:06:59
ACC000633,ACC000356,1,9600.0,9600.0,9600.0,0,0,0.0,2025-01-10 12:50:05,2025-01-10 12:50:05
ACC000906,ACC000050,1,1473.39,1473.39,1473.39,0,0,0.0,2025-01-10 12:50:29,2025-01-10 12:50:29
ACC001409,ACC001286,1,15983.98,15983.98,15983.98,0,0,0.0,2025-01-10 12:50:59,2025-01-10 12:50:59
ACC000543,ACC000352,5,85124.29,17024.86,29127.64,0,0,18.184,2025-01-10 12:51:05,2025-01-28 17:15:47
ACC000720,ACC000794,1,690.0,690.0,690.0,0,0,0.0,2025-01-10 12:51:11,2025-01-10 12:51:11
ACC001454,ACC000161,3,6116.52,2038.84,2741.63,0,0,17.122,2025-01-10 12:52:10,2025-01-27 15:48:32
ACC000280,ACC001362,1,21196.58,21196.58,21196.58,0,0,0.0,2025-01-10 12:52:13,2025-01-10 12:52:13
ACC001354,ACC000284,2,757726.08,378863.04,584726.08,0,0,15.098,2025-01-10 12:52:43,2025-01-25 15:14:25
ACC001191,ACC001328,1,700.85,700.85,700.85,0,0,0.0,2025-01-10 12:52:56,2025-01-10 12:52:56
ACC000691,ACC000148,1,773.01,773.01,773.01,0,0,0.0,2025-01-10 12:54:20,2025-01-10 12:54:20
ACC000171,ACC001249,3,36303.61,12101.2,17535.95,0,0,16.96,2025-01-10 12:55:46,2025-01-27 11:58:29
ACC001101,ACC000047,4,11142.21,2785.55,4270.0,0,0,16.883,2025-01-10 12:57:00,2025-01-27 10:07:52
ACC001453,ACC000487,3,368669.11,122889.7,317263.87,0,0,4.247,2025-01-10 12:58:40,2025-01-14 18:54:08
ACC000891,ACC000726,1,350.0,350.0,350.0,0,0,0.0,2025-01-10 12:59:40,2025-01-10 12:59:40
ACC000646,ACC001339,3,27912.17,9304.06,25077.07,0,0,12.375,2025-01-10 13:00:41,2025-01-22 22:00:11
ACC000041,ACC001254,2,2823.27,1411.64,1869.72,0,0,11.027,2025-01-10 13:02:08,2025-01-21 13:41:21
ACC000249,ACC000294,1,1457000.0,1457000.0,1457000.0,0,0,0.0,2025-01-10 13:02:11,2025-01-10 13:02:11
ACC000067,ACC000339,1,78000.0,78000.0,78000.0,0,0,0.0,2025-01-10 13:03:29,2025-01-10 13:03:29
ACC000165,ACC000940,1,52000.0,52000.0,52000.0,0,0,0.0,2025-01-10 13:03:35,2025-01-10 13:03:35
ACC000096,ACC001477,2,11623.64,5811.82,9437.71,0,0,20.21,2025-01-10 13:03:55,2025-01-30 18:06:35
ACC001051,ACC001362,1,798.55,798.55,798.55,0,0,0.0,2025-01-10 13:04:25,2025-01-10 13:04:25
ACC001232,ACC001415,1,40800.0,40800.0,40800.0,0,0,0.0,2025-01-10 13:05:03,2025-01-10 13:05:03
ACC000952,ACC001208,1,5726.92,5726.92,5726.92,0,0,0.0,2025-01-10 13:05:16,2025-01-10 13:05:16
ACC000630,ACC001389,7,151877.25,21696.75,72925.11,0,0,18.365,2025-01-10 13:10:37,2025-01-28 21:56:50
ACC000084,ACC001155,1,9000.34,9000.34,9000.34,0,0,0.0,2025-01-10 13:11:22,2025-01-10 13:11:22
ACC000956,ACC000542,2,3765.46,1882.73,2050.0,0,0,15.169,2025-01-10 13:12:08,2025-01-25 17:15:46
ACC000997,ACC000196,1,899.02,899.02,899.02,0,0,0.0,2025-01-10 13:12:49,2025-01-10 13:12:49
ACC000636,ACC001072,1,2760.0,2760.0,2760.0,0,0,0.0,2025-01-10 13:13:09,2025-01-10 13:13:09
ACC000843,ACC000848,1,12262.33,12262.33,12262.33,0,0,0.0,2025-01-10 13:13:25,2025-01-10 13:13:25
ACC001153,ACC000818,11,14262986.37,1296635.12,8078055.22,0,0,20.355,2025-01-10 13:14:14,2025-01-30 21:45:18
ACC001105,ACC000494,1,9800.0,9800.0,9800.0,0,0,0.0,2025-01-10 13:14:36,2025-01-10 13:14:36
ACC000207,ACC000264,1,2658.1,2658.1,2658.1,0,0,0.0,2025-01-10 13:15:14,2025-01-10 13:15:14
ACC000322,ACC000989,1,352512.6,352512.6,352512.6,1,1,0.0,2025-01-10 13:15:44,2025-01-10 13:15:44
ACC001155,ACC001147,1,540.0,540.0,540.0,0,0,0.0,2025-01-10 13:16:09,2025-01-10 13:16:09
ACC001018,ACC000557,4,17235.87,4308.97,6100.0,0,0,20.216,2025-01-10 13:18:06,2025-01-30 18:29:50
ACC000370,ACC000636,1,2534876.7,2534876.7,2534876.7,0,0,0.0,2025-01-10 13:18:10,2025-01-10 13:18:10
ACC000937,ACC001432,1,8147.62,8147.62,8147.62,0,0,0.0,2025-01-10 13:19:18,2025-01-10 13:19:18
ACC001072,ACC000586,1,2460.5,2460.5,2460.5,0,0,0.0,2025-01-10 13:20:36,2025-01-10 13:20:36
ACC000217,ACC001407,1,280.0,280.0,280.0,0,0,0.0,2025-01-10 13:20:45,2025-01-10 13:20:45
ACC000834,ACC000859,1,1942.96,1942.96,1942.96,0,0,0.0,2025-01-10 13:20:46,2025-01-10 13:20:46
ACC000748,ACC001246,4,16054.51,4013.63,7166.09,0,0,12.344,2025-01-10 13:22:16,2025-01-22 21:37:42
ACC000175,ACC001208,1,550.0,550.0,550.0,0,0,0.0,2025-01-10 13:22:34,2025-01-10 13:22:34
ACC000469,ACC001021,1,17576.17,17576.17,17576.17,0,0,0.0,2025-01-10 13:23:57,2025-01-10 13:23:57
ACC000449,ACC000284,1,1267.23,1267.23,1267.23,0,0,0.0,2025-01-10 13:25:32,2025-01-10 13:25:32
ACC001122,ACC000697,1,44286.94,44286.94,44286.94,0,0,0.0,2025-01-10 13:25:51,2025-01-10 13:25:51
ACC000239,ACC000299,1,2044.42,2044.42,2044.42,0,0,0.0,2025-01-10 13:26:49,2025-01-10 13:26:49
ACC000384,ACC000630,1,1015.09,1015.09,1015.09,0,0,0.0,2025-01-10 13:26:52,2025-01-10 13:26:52
ACC001089,ACC000246,1,1160.0,1160.0,1160.0,0,0,0.0,2025-01-10 13:27:29,2025-01-10 13:27:29
ACC001378,ACC001407,1,36593.14,36593.14,36593.14,0,0,0.0,2025-01-10 13:28:35,2025-01-10 13:28:35
ACC000145,ACC000436,1,33100.0,33100.0,33100.0,0,0,0.0,2025-01-10 13:30:07,2025-01-10 13:30:07
ACC000338,ACC000951,1,301000.0,301000.0,301000.0,0,0,0.0,2025-01-10 13:31:27,2025-01-10 13:31:27
ACC000656,ACC000158,1,88671.16,88671.16,88671.16,0,0,0.0,2025-01-10 13:32:17,2025-01-10 13:32:17
ACC001197,ACC001389,1,1131893.41,1131893.41,1131893.41,0,0,0.0,2025-01-10 13:32:27,2025-01-10 13:32:27
ACC000810,ACC000788,1,630.48,630.48,630.48,0,0,0.0,2025-01-10 13:33:28,2025-01-10 13:33:28
ACC000075,ACC001276,2,272624.72,136312.36,150759.55,0,0,10.086,2025-01-10 13:34:09,2025-01-20 15:37:36
ACC000975,ACC001241,1,3110.0,3110.0,3110.0,0,0,0.0,2025-01-10 13:34:47,2025-01-10 13:34:47
ACC000165,ACC001250,1,44000.0,44000.0,44000.0,1,1,0.0,2025-01-10 13:35:41,2025-01-10 13:35:41
ACC000651,ACC000224,1,4220.0,4220.0,4220.0,0,0,0.0,2025-01-10 13:36:46,2025-01-10 13:36:46
ACC000782,ACC001462,1,63850.61,63850.61,63850.61,1,1,0.0,2025-01-10 13:37:38,2025-01-10 13:37:38
ACC000129,ACC000656,1,3180.0,3180.0,3180.0,0,0,0.0,2025-01-10 13:37:45,2025-01-10 13:37:45
ACC001300,ACC000707,1,253833.8,253833.8,253833.8,0,0,0.0,2025-01-10 13:39:25,2025-01-10 13:39:25
ACC001378,ACC001155,1,3542.24,3542.24,3542.24,0,0,0.0,2025-01-10 13:39:28,2025-01-10 13:39:28
ACC000156,ACC001072,1,15247.6,15247.6,15247.6,0,0,0.0,2025-01-10 13:40:01,2025-01-10 13:40:01
ACC000348,ACC000564,1,8000.0,8000.0,8000.0,0,0,0.0,2025-01-10 13:40:28,2025-01-10 13:40:28
ACC001170,ACC000108,1,21491.99,21491.99,21491.99,0,0,0.0,2025-01-10 13:42:04,2025-01-10 13:42:04
ACC001479,ACC001027,2,3455.52,1727.76,3070.0,0,0,12.351,2025-01-10 13:42:14,2025-01-22 22:07:26
ACC001258,ACC001109,2,3509.68,1754.84,2463.81,0,0,11.822,2025-01-10 13:42:50,2025-01-22 09:26:17
ACC000835,ACC000090,3,5637.9,1879.3,2670.0,0,0,14.513,2025-01-10 13:43:12,2025-01-25 02:02:20
ACC001417,ACC000942,2,247091.84,123545.92,177185.27,0,0,6.872,2025-01-10 13:44:47,2025-01-17 10:40:23
ACC001241,ACC000063,1,1297.52,1297.52,1297.52,0,0,0.0,2025-01-10 13:45:04,2025-01-10 13:45:04
ACC001454,ACC000164,1,1032.73,1032.73,1032.73,0,0,0.0,2025-01-10 13:45:27,2025-01-10 13:45:27
ACC000719,ACC000691,1,16400.0,16400.0,16400.0,0,0,0.0,2025-01-10 13:47:10,2025-01-10 13:47:10
ACC000280,ACC000268,2,20101.11,10050.56,17031.11,0,0,19.899,2025-01-10 13:47:42,2025-01-30 11:22:24
ACC000627,ACC001305,1,23464.77,23464.77,23464.77,0,0,0.0,2025-01-10 13:47:46,2025-01-10 13:47:46
ACC000003,ACC001276,1,3260.0,3260.0,3260.0,0,0,0.0,2025-01-10 13:47:49,2025-01-10 13:47:49
ACC000734,ACC000346,1,1060.51,1060.51,1060.51,0,0,0.0,2025-01-10 13:48:08,2025-01-10 13:48:08
ACC000691,ACC000626,1,820.0,820.0,820.0,0,0,0.0,2025-01-10 13:48:20,2025-01-10 13:48:20
ACC001170,ACC000512,1,9900.0,9900.0,9900.0,0,0,0.0,2025-01-10 13:49:50,2025-01-10 13:49:50
ACC001161,ACC000039,1,17040.88,17040.88,17040.88,0,0,0.0,2025-01-10 13:50:16,2025-01-10 13:50:16
ACC000291,ACC000564,1,878.65,878.65,878.65,0,0,0.0,2025-01-10 13:51:13,2025-01-10 13:51:13
ACC000682,ACC001038,2,19820.02,9910.01,19000.0,0,0,16.251,2025-01-10 13:51:18,2025-01-26 19:52:02
ACC000529,ACC000500,1,460.0,460.0,460.0,0,0,0.0,2025-01-10 13:52:07,2025-01-10 13:52:07
ACC000873,ACC000199,1,74697.09,74697.09,74697.09,0,0,0.0,2025-01-10 13:52:11,2025-01-10 13:52:11
ACC000667,ACC000512,4,119350.97,29837.74,88000.0,0,0,20.29,2025-01-10 13:52:14,2025-01-30 20:49:08
ACC000366,ACC000291,2,44848.62,22424.31,29300.0,0,0,17.032,2025-01-10 13:53:41,2025-01-27 14:40:14
ACC000226,ACC000760,1,7447.38,7447.38,7447.38,0,0,0.0,2025-01-10 13:53:51,2025-01-10 13:53:51
ACC000543,ACC001426,3,102500.0,34166.67,70000.0,0,0,8.787,2025-01-10 13:53:57,2025-01-19 08:46:34
ACC001333,ACC000185,1,1598.09,1598.09,1598.09,0,0,0.0,2025-01-10 13:54:56,2025-01-10 13:54:56
ACC001226,ACC001010,3,3845620.56,1281873.52,2389620.56,0,0,13.08,2025-01-10 13:55:22,2025-01-23 15:50:48
ACC000146,ACC000168,2,409000.0,204500.0,241000.0,0,0,4.097,2025-01-10 13:55:33,2025-01-14 16:15:16
ACC000076,ACC000548,1,2901.89,2901.89,2901.89,0,0,0.0,2025-01-10 13:56:14,2025-01-10 13:56:14
ACC000277,ACC000164,1,1960.0,1960.0,1960.0,0,0,0.0,2025-01-10 13:57:58,2025-01-10 13:57:58
ACC001330,ACC000042,1,169.67,169.67,169.67,0,0,0.0,2025-01-10 13:58:48,2025-01-10 13:58:48
ACC000966,ACC000356,1,58775.52,58775.52,58775.52,0,0,0.0,2025-01-10 14:00:14,2025-01-10 14:00:14
ACC001148,ACC000164,2,159399.32,79699.66,157239.32,0,0,14.721,2025-01-10 14:00:59,2025-01-25 07:19:50
ACC000493,ACC001297,2,73334.57,36667.29,46042.42,0,0,3.023,2025-01-10 14:01:21,2025-01-13 14:34:12
ACC000782,ACC001183,1,33044.42,33044.42,33044.42,1,1,0.0,2025-01-10 14:02:21,2025-01-10 14:02:21
ACC000973,ACC001389,1,18265.85,18265.85,18265.85,0,0,0.0,2025-01-10 14:04:00,2025-01-10 14:04:00
ACC000332,ACC001424,1,1511.26,1511.26,1511.26,0,0,0.0,2025-01-10 14:04:53,2025-01-10 14:04:53
ACC000867,ACC001122,1,540.75,540.75,540.75,0,0,0.0,2025-01-10 14:05:08,2025-01-10 14:05:08
ACC000840,ACC000226,1,7200.0,7200.0,7200.0,0,0,0.0,2025-01-10 14:05:37,2025-01-10 14:05:37
ACC000472,ACC001108,1,114294.35,114294.35,114294.35,0,0,0.0,2025-01-10 14:08:05,2025-01-10 14:08:05
ACC001270,ACC001262,1,3886.26,3886.26,3886.26,0,0,0.0,2025-01-10 14:08:15,2025-01-10 14:08:15
ACC001025,ACC000919,2,9338.63,4669.32,6600.0,0,0,17.01,2025-01-10 14:09:34,2025-01-27 14:23:25
ACC000346,ACC000082,6,5457.95,909.66,2725.31,0,0,18.947,2025-01-10 14:10:32,2025-01-29 12:54:50
ACC001125,ACC000226,2,2616.6,1308.3,2380.0,0,0,14.156,2025-01-10 14:10:37,2025-01-24 17:55:50
ACC001334,ACC000085,3,20420.36,6806.79,14005.78,0,0,18.863,2025-01-10 14:11:09,2025-01-29 10:54:06
ACC001148,ACC001231,1,37341.44,37341.44,37341.44,0,0,0.0,2025-01-10 14:11:11,2025-01-10 14:11:11
ACC001397,ACC001430,1,3967.91,3967.91,3967.91,0,0,0.0,2025-01-10 14:15:18,2025-01-10 14:15:18
ACC001201,ACC000170,4,18039.71,4509.93,9400.0,0,0,18.931,2025-01-10 14:18:07,2025-01-29 12:39:15
ACC000815,ACC000164,1,797.59,797.59,797.59,0,0,0.0,2025-01-10 14:20:05,2025-01-10 14:20:05
ACC001397,ACC000291,1,30000.0,30000.0,30000.0,0,0,0.0,2025-01-10 14:21:06,2025-01-10 14:21:06
ACC001083,ACC000391,1,598963.05,598963.05,598963.05,0,0,0.0,2025-01-10 14:21:25,2025-01-10 14:21:25
ACC000028,ACC000042,2,2322.66,1161.33,1346.36,0,0,7.859,2025-01-10 14:23:09,2025-01-18 11:00:41
ACC000926,ACC000699,1,7812.06,7812.06,7812.06,0,0,0.0,2025-01-10 14:25:02,2025-01-10 14:25:02
ACC000344,ACC000691,1,13407.31,13407.31,13407.31,0,0,0.0,2025-01-10 14:25:12,2025-01-10 14:25:12
ACC001482,ACC001228,1,4270.0,4270.0,4270.0,0,0,0.0,2025-01-10 14:27:21,2025-01-10 14:27:21
ACC001488,ACC001033,1,1410.0,1410.0,1410.0,0,0,0.0,2025-01-10 14:27:44,2025-01-10 14:27:44
ACC001357,ACC000783,1,1123.46,1123.46,1123.46,0,0,0.0,2025-01-10 14:28:06,2025-01-10 14:28:06
ACC000181,ACC000158,1,8803.3,8803.3,8803.3,0,0,0.0,2025-01-10 14:29:37,2025-01-10 14:29:37
ACC000212,ACC000760,2,150232.95,75116.48,83496.03,0,0,8.091,2025-01-10 14:29:52,2025-01-18 16:40:26
ACC001364,ACC001018,3,11928.09,3976.03,5600.0,0,0,19.258,2025-01-10 14:30:11,2025-01-29 20:42:25
ACC000365,ACC001466,1,2180.0,2180.0,2180.0,0,0,0.0,2025-01-10 14:30:19,2025-01-10 14:30:19
ACC000606,ACC000151,1,2080.0,2080.0,2080.0,0,0,0.0,2025-01-10 14:31:54,2025-01-10 14:31:54
ACC000290,ACC001325,1,43500.0,43500.0,43500.0,0,0,0.0,2025-01-10 14:34:05,2025-01-10 14:34:05
ACC000959,ACC000970,1,1200.0,1200.0,1200.0,0,0,0.0,2025-01-10 14:35:29,2025-01-10 14:35:29
ACC000673,ACC001363,1,393061.45,393061.45,393061.45,0,0,0.0,2025-01-10 14:35:44,2025-01-10 14:35:44
ACC000008,ACC000940,1,190.0,190.0,190.0,0,0,0.0,2025-01-10 14:36:13,2025-01-10 14:36:13
ACC000738,ACC000008,1,1958.83,1958.83,1958.83,0,0,0.0,2025-01-10 14:36:39,2025-01-10 14:36:39
ACC000460,ACC000379,1,4249.28,4249.28,4249.28,0,0,0.0,2025-01-10 14:36:55,2025-01-10 14:36:55
ACC000512,ACC001023,1,250.0,250.0,250.0,0,0,0.0,2025-01-10 14:39:00,2025-01-10 14:39:00
ACC000370,ACC000738,1,93000.0,93000.0,93000.0,0,0,0.0,2025-01-10 14:39:09,2025-01-10 14:39:09
ACC000812,ACC001362,2,2061.33,1030.66,1090.72,0,0,2.302,2025-01-10 14:39:37,2025-01-12 21:55:10
ACC001021,ACC000090,2,1625.03,812.52,1005.03,0,0,0.162,2025-01-10 14:40:11,2025-01-10 18:33:05
ACC000833,ACC000699,3,5405.66,1801.89,2137.31,0,0,14.056,2025-01-10 14:42:01,2025-01-24 16:02:48
ACC000924,ACC000321,3,8123.17,2707.72,3716.25,0,0,18.107,2025-01-10 14:42:02,2025-01-28 17:16:40
ACC001273,ACC001081,1,4114.91,4114.91,4114.91,0,0,0.0,2025-01-10 14:42:15,2025-01-10 14:42:15
ACC001208,ACC001387,1,1426.99,1426.99,1426.99,0,0,0.0,2025-01-10 14:42:23,2025-01-10 14:42:23
ACC000686,ACC001286,1,5852.32,5852.32,5852.32,0,0,0.0,2025-01-10 14:43:00,2025-01-10 14:43:00
ACC001453,ACC000284,2,163052.64,81526.32,97734.28,0,0,17.019,2025-01-10 14:43:01,2025-01-27 15:10:17
ACC001127,ACC000421,6,26354.63,4392.44,10700.0,0,0,19.016,2025-01-10 14:43:09,2025-01-29 15:05:58
ACC000185,ACC000671,4,1899.65,474.91,986.33,0,0,14.963,2025-01-10 14:43:42,2025-01-25 13:49:45
ACC000810,ACC000158,1,4640.0,4640.0,4640.0,0,0,0.0,2025-01-10 14:45:27,2025-01-10 14:45:27
ACC000671,ACC000384,9,3384121.38,376013.49,845522.51,0,0,20.238,2025-01-10 14:45:36,2025-01-30 20:28:57
ACC000212,ACC000164,1,37916.67,37916.67,37916.67,0,0,0.0,2025-01-10 14:45:46,2025-01-10 14:45:46
ACC000430,ACC001277,1,15600.0,15600.0,15600.0,0,0,0.0,2025-01-10 14:45:46,2025-01-10 14:45:46
ACC001063,ACC000239,1,4753.56,4753.56,4753.56,0,0,0.0,2025-01-10 14:45:58,2025-01-10 14:45:58
ACC000155,ACC000963,2,2961.29,1480.64,2456.76,0,0,7.917,2025-01-10 14:46:00,2025-01-18 12:47:06
ACC001290,ACC001490,1,2765.0,2765.0,2765.0,0,0,0.0,2025-01-10 14:48:51,2025-01-10 14:48:51
ACC001340,ACC001387,4,6456.02,1614.0,2608.51,0,0,8.079,2025-01-10 14:49:50,2025-01-18 16:43:16
ACC000436,ACC000512,2,4464.45,2232.23,2634.01,0,0,1.53,2025-01-10 14:49:53,2025-01-12 03:33:05
ACC000297,ACC000161,1,10471.48,10471.48,10471.48,0,0,0.0,2025-01-10 14:51:04,2025-01-10 14:51:04
ACC000774,ACC000202,1,103117.2,103117.2,103117.2,1,1,0.0,2025-01-10 14:54:07,2025-01-10 14:54:07
ACC000158,ACC000044,1,2485.02,2485.02,2485.02,0,0,0.0,2025-01-10 14:54:24,2025-01-10 14:54:24
ACC000627,ACC001421,1,31900.0,31900.0,31900.0,0,0,0.0,2025-01-10 14:58:07,2025-01-10 14:58:07
ACC000454,ACC000762,2,1109837.84,554918.92,1036591.07,0,0,5.965,2025-01-10 14:58:35,2025-01-16 14:07:44
ACC000975,ACC001108,1,34777.88,34777.88,34777.88,0,0,0.0,2025-01-10 15:00:38,2025-01-10 15:00:38
ACC000913,ACC000539,2,52387.96,26193.98,46787.96,0,0,10.917,2025-01-10 15:01:16,2025-01-21 13:02:13
ACC000257,ACC000963,1,3934.38,3934.38,3934.38,0,0,0.0,2025-01-10 15:03:39,2025-01-10 15:03:39
ACC000596,ACC000264,1,963.7,963.7,963.7,0,0,0.0,2025-01-10 15:03:50,2025-01-10 15:03:50
ACC000335,ACC001080,1,483.87,483.87,483.87,0,0,0.0,2025-01-10 15:04:10,2025-01-10 15:04:10
ACC000512,ACC001402,5,2423.26,484.65,890.18,0,0,16.067,2025-01-10 15:05:06,2025-01-26 16:41:36
ACC000853,ACC001185,1,2135.24,2135.24,2135.24,0,0,0.0,2025-01-10 15:05:59,2025-01-10 15:05:59
ACC001187,ACC000944,3,74723.33,24907.78,35579.58,0,0,17.524,2025-01-10 15:08:00,2025-01-28 03:42:18
ACC000068,ACC000848,2,91443.75,45721.88,78158.12,0,0,12.867,2025-01-10 15:08:16,2025-01-23 11:56:20
ACC000368,ACC001426,1,40554.42,40554.42,40554.42,0,0,0.0,2025-01-10 15:08:18,2025-01-10 15:08:18
ACC000668,ACC000864,1,112891.4,112891.4,112891.4,0,0,0.0,2025-01-10 15:10:15,2025-01-10 15:10:15
ACC001045,ACC000995,1,1121.08,1121.08,1121.08,0,0,0.0,2025-01-10 15:14:22,2025-01-10 15:14:22
ACC001458,ACC000265,1,9300.0,9300.0,9300.0,0,0,0.0,2025-01-10 15:14:52,2025-01-10 15:14:52
ACC001119,ACC001324,1,15000.0,15000.0,15000.0,0,0,0.0,2025-01-10 15:15:47,2025-01-10 15:15:47
ACC001148,ACC000179,1,289000.0,289000.0,289000.0,0,0,0.0,2025-01-10 15:17:37,2025-01-10 15:17:37
ACC000080,ACC000346,2,37775.97,18887.98,36400.0,0,0,15.986,2025-01-10 15:17:38,2025-01-26 14:57:14
ACC000146,ACC001362,1,18032.3,18032.3,18032.3,0,0,0.0,2025-01-10 15:18:07,2025-01-10 15:18:07
ACC000623,ACC000269,1,22000.0,22000.0,22000.0,0,0,0.0,2025-01-10 15:18:32,2025-01-10 15:18:32
ACC001083,ACC001378,1,280679.97,280679.97,280679.97,0,0,0.0,2025-01-10 15:18:44,2025-01-10 15:18:44
ACC001046,ACC000046,1,710.0,710.0,710.0,0,0,0.0,2025-01-10 15:18:46,2025-01-10 15:18:46
ACC000432,ACC000339,3,29250.54,9750.18,17800.0,0,0,9.737,2025-01-10 15:19:20,2025-01-20 09:00:59
ACC001432,ACC000146,1,250.97,250.97,250.97,0,0,0.0,2025-01-10 15:20:50,2025-01-10 15:20:50
ACC000983,ACC000874,1,4100.0,4100.0,4100.0,0,0,0.0,2025-01-10 15:21:31,2025-01-10 15:21:31
ACC001481,ACC000076,2,14636.49,7318.24,13424.21,0,0,15.095,2025-01-10 15:22:13,2025-01-25 17:38:18
ACC001038,ACC000966,8,58518.97,7314.87,23212.74,0,0,19.05,2025-01-10 15:24:25,2025-01-29 16:36:37
ACC000151,ACC000939,1,450.0,450.0,450.0,0,0,0.0,2025-01-10 15:24:33,2025-01-10 15:24:33
ACC000813,ACC000708,1,3680.07,3680.07,3680.07,0,0,0.0,2025-01-10 15:27:04,2025-01-10 15:27:04
ACC001043,ACC001259,1,328.58,328.58,328.58,0,0,0.0,2025-01-10 15:27:45,2025-01-10 15:27:45
ACC000165,ACC001462,1,23000.0,23000.0,23000.0,1,1,0.0,2025-01-10 15:28:38,2025-01-10 15:28:38
ACC001462,ACC001241,1,9579.52,9579.52,9579.52,0,0,0.0,2025-01-10 15:28:59,2025-01-10 15:28:59
ACC000547,ACC000835,1,23629.09,23629.09,23629.09,0,0,0.0,2025-01-10 15:29:25,2025-01-10 15:29:25
ACC000596,ACC000187,1,41582.75,41582.75,41582.75,0,0,0.0,2025-01-10 15:29:36,2025-01-10 15:29:36
ACC000047,ACC001226,3,149053.25,49684.42,116853.25,0,0,3.751,2025-01-10 15:32:24,2025-01-14 09:34:12
ACC000656,ACC001427,1,41600.0,41600.0,41600.0,0,0,0.0,2025-01-10 15:32:31,2025-01-10 15:32:31
ACC000156,ACC001340,1,16613.27,16613.27,16613.27,0,0,0.0,2025-01-10 15:32:42,2025-01-10 15:32:42
ACC001039,ACC000436,1,7673.5,7673.5,7673.5,0,0,0.0,2025-01-10 15:33:19,2025-01-10 15:33:19
ACC000078,ACC001222,1,13295.4,13295.4,13295.4,0,0,0.0,2025-01-10 15:33:36,2025-01-10 15:33:36
ACC000667,ACC001340,1,29179.6,29179.6,29179.6,0,0,0.0,2025-01-10 15:34:26,2025-01-10 15:34:26
ACC000338,ACC000762,2,29768187.83,14884093.92,29555000.0,0,0,16.782,2025-01-10 15:34:35,2025-01-27 10:20:04
ACC000668,ACC000900,4,156317.52,39079.38,71475.37,0,0,8.072,2025-01-10 15:34:37,2025-01-18 17:17:49
ACC000043,ACC000494,2,2159.26,1079.63,1290.0,0,0,13.669,2025-01-10 15:35:35,2025-01-24 07:38:28
ACC000145,ACC000432,1,1531443.43,1531443.43,1531443.43,0,0,0.0,2025-01-10 15:36:46,2025-01-10 15:36:46
ACC001018,ACC000142,1,2450.0,2450.0,2450.0,0,0,0.0,2025-01-10 15:36:53,2025-01-10 15:36:53
